pitcher_name,pitcher_id,pitcher_team,pitch_type,pitch_count,swing_count,whiff_count,csw_count,two_strike_pitch_count,strikeout_count,terminal_pa_count,batted_ball_count,hardhit_count,barrel_count,sweetspot_count,exit_velocity_sum,xwoba_frontier,whiff_pct,csw_pct,putaway_pct,k_pct,avg_exit_velocity,hardhit_pct,barrel_pct,sweetspot_pct,whiff_pct_z,whiff_pct_score_component,csw_pct_z,csw_pct_score_component,putaway_pct_z,putaway_pct_score_component,k_pct_z,k_pct_score_component,avg_exit_velocity_z,avg_exit_velocity_score_component,hardhit_pct_z,hardhit_pct_score_component,barrel_pct_z,barrel_pct_score_component,sweetspot_pct_z,sweetspot_pct_score_component,pitch_value_raw,pitch_value_20_80,pitch_value_0_100,overall_rank,pitch_type_rank
"Dill, Austin",1000429156.0,TRI_VAL,Changeup,184,90,38,51,51,10,37,36,7,0,8,2818.09153,0.2177469331887152,0.4222222222222222,0.2771739130434782,0.196078431372549,0.2702702702702703,78.28032027777778,0.1944444444444444,0.0,0.2222222222222222,1.613781561763967,-0.005251245201979948,-0.022979538942659514,0.0006741277544218596,0.1336699991809402,0.0019408883881072516,0.6152533456431746,0.02686995936427436,-0.40610738809588104,0.2391972515884739,0.18167521882819315,-0.04342346577865824,-0.701806877583555,-0.03449450984010931,-0.9353111301772016,0.2841540685257451,0.469667074800275,55.29522724921504,71.0217755443886,174,21
"Kirby, Zach",813716.0,WAS_WIL3,Four-Seam,78,36,4,26,26,5,22,28,4,0,6,2215.95903,0.2187721319628066,0.1111111111111111,0.3333333333333333,0.1923076923076923,0.2272727272727272,79.14139392857143,0.1428571428571428,0.0,0.2142857142857142,-1.0897818190694968,0.0035461500392521424,0.8681097719837492,-0.025466868270915266,0.09512982247999154,0.0013812850224094772,0.26254309894899647,0.011466044760399521,-0.1794133286172447,0.10567445055555713,-0.3891164359367855,0.09300544316830267,-0.701806877583555,-0.03449450984010931,-1.0144571423875137,0.30819918105732336,0.4633111764922197,55.22356813636714,70.85427135678391,175,25
"Harris, Ben",1000390130.0,GAT_GRI,Four-Seam,198,94,26,66,60,13,44,62,7,0,19,4844.56532,0.198864569181615,0.2765957446808511,0.3333333333333333,0.2166666666666666,0.2954545454545454,78.13815032258064,0.1129032258064516,0.0,0.3064516129032258,0.3482838090334096,-0.001133315514594715,0.8681097719837492,-0.025466868270915266,0.3440993639681201,0.004996322764817104,0.8218407758497638,0.035892252203686734,-0.44353634002099007,0.26124290427236313,-0.7205438483809661,0.17222222900847337,-0.701806877583555,-0.03449450984010931,-0.09534216188067088,0.028965616174480978,0.44222463079820196,54.98582941176469,70.68676716917923,176,26
"Stuka, Ted",682247.0,OTT_TIT,Sinker,74,36,9,20,21,4,15,21,3,0,6,1641.83535,0.2165512162889085,0.25,0.2702702702702703,0.1904761904761904,0.2666666666666666,78.18263571428572,0.1428571428571428,0.0,0.2857142857142857,0.11716611880258532,-0.0003812585505836126,-0.13252059634512023,0.003887624214380447,0.07641030808238734,0.0011094776733562642,0.5856928678249953,0.025578964616521017,-0.43182471230618663,0.2543447555483439,-0.3891164359367855,0.09300544316830267,-0.701806877583555,-0.03449450984010931,-0.30214303249471053,0.09179316827312052,0.4348436651033319,54.90261325127565,70.51926298157454,177,18
"Alpern, Liam",1000137537.0,FLO_Y'A,Fastball,62,16,4,15,6,1,14,10,2,0,3,765.56902,0.2070964318548012,0.25,0.2419354838709677,0.1666666666666666,0.0714285714285714,76.55690200000001,0.2,0.0,0.3,0.11716611880258532,-0.0003812585505836126,-0.5821125821150052,0.017076854708925792,-0.16694337908646067,-0.002424017864335409,-1.0158515911098995,-0.04436528653854264,-0.8598301157731503,0.5064399381903855,0.2431450893413454,-0.058115809819100354,-0.701806877583555,-0.03449450984010931,-0.15968021051614997,0.04851196571627998,0.43224787600291986,54.87334721600256,70.35175879396985,178,32
"Hensey, Rob",802996.0,SUS_COU1,Sinker,269,133,23,72,71,14,72,100,16,1,36,7643.11995,0.2237432709219941,0.1729323308270676,0.2676579925650557,0.1971830985915492,0.1944444444444444,76.4311995,0.16,0.01,0.36,-0.5525538647685404,0.0017980102759568304,-0.17396996901089545,0.005103583010903629,0.14496064249614704,0.002104828529044055,-0.006748375114335735,-0.00029472178636838454,-0.8929236960787942,0.5259320569904098,-0.19943797835334576,0.047669067272081644,-0.38876364131641916,-0.019108121734343318,0.43866364179380407,-0.13326908502245022,0.42993561753523407,54.84727782621081,70.18425460636516,179,19
"Quigley, Michael",808828.0,NEW_ENG23,Four-Seam,86,39,17,27,27,9,17,21,3,1,6,1664.93228,0.2196191661406925,0.4358974358974359,0.313953488372093,0.3333333333333333,0.5294117647058824,79.28248952380952,0.1428571428571428,0.0476190476190476,0.2857142857142857,1.7326195125698336,-0.005637943893902238,0.5606070840421532,-0.016445969417460606,1.536532431095476,0.022310450899506312,2.7409994710974943,0.11970766990124086,-0.1422672224396899,0.08379539401697735,-0.3891164359367855,0.09300544316830267,0.7888751998789958,0.038774004949252525,-0.30214303249471053,0.09179316827312052,0.4273022178970374,54.81758775366701,70.01675041876047,180,27
"Noriega, Branden",804447.0,LAK_ERI24,Curveball,90,34,21,39,29,13,23,10,0,0,4,788.15459,0.2442641054923471,0.6176470588235294,0.4333333333333333,0.4482758620689655,0.5652173913043478,78.815459,0.0,0.0,0.4,3.3120283072875085,-0.010777340111913553,2.454823641762385,-0.07201470635474133,2.7113433346692255,0.03936870521939716,3.0347141931527988,0.13253507295756217,-0.26522191423083746,0.15621570748196326,-1.96977024913211,0.47080857563680956,-0.701806877583555,-0.03449450984010931,0.8375595433337738,-0.2544564521816038,0.42718505280736413,54.81626678439158,69.84924623115577,181,12
"Turner, Eric",1000080978.0,JOL_SLA,Sinker,75,41,8,17,11,3,25,29,5,0,10,2219.02833,0.2286448143636661,0.1951219512195122,0.2266666666666666,0.2727272727272727,0.12,76.51821827586207,0.1724137931034483,0.0,0.3448275862068966,-0.35972550542979825,0.0011705467946685635,-0.8243850224467973,0.024184159018499247,0.9170866819384083,0.013316098621745688,-0.6174185793748767,-0.026964521617038988,-0.8700143438615355,0.5124384485344444,-0.06208461251706224,0.014839277829990666,-0.701806877583555,-0.03449450984010931,0.28735829983036776,-0.08730146299656454,0.4171880363456358,54.70355614994588,69.68174204355108,182,20
"Thebiay, Nolan",1000338675.0,EVA_OTT,Four-Seam,73,36,7,16,22,2,17,24,2,0,6,1913.99695,0.1841869533776391,0.1944444444444444,0.2191780821917808,0.0909090909090909,0.1176470588235294,79.74987291666666,0.0833333333333333,0.0,0.25,-0.3656130563462479,0.0011897048853506907,-0.9432074309598998,0.02766993319463962,-0.9412505655327947,-0.013666958211536179,-0.636719832538511,-0.02780746524645439,-0.01921963114244518,0.01132036274290021,-1.0477221914348374,0.2504234150301805,-0.701806877583555,-0.03449450984010931,-0.6583000874411116,0.19999617466522177,0.4146306572201929,54.674723165139824,69.5142378559464,183,28
"Westcott, Zac",686170.0,FLO_Y'A,Four-Seam,118,53,7,28,39,4,30,44,9,2,12,3419.18143,0.2159391593376999,0.1320754716981132,0.2372881355932203,0.1025641025641025,0.1333333333333333,77.70866886363636,0.2045454545454545,0.0454545454545454,0.2727272727272727,-0.9076009982586164,0.0029533336483335377,-0.6558527018149418,0.019240094860443133,-0.8221263830025899,-0.011937275081197605,-0.5080448114476157,-0.02218784105035172,-0.5566055244155517,0.3278406538807599,0.29343861976119606,-0.0701368185794618,0.7211169236306968,0.03544361791337238,-0.4316546888388565,0.13113971605206648,0.4123554816439643,54.64907186370866,69.34673366834171,184,29
"Kaminer, Brandon",690510.0,DOW_EAS1,Slider,99,41,7,28,27,6,29,27,2,0,12,2059.66168,0.2131149603612769,0.1707317073170731,0.2828282828282828,0.2222222222222222,0.2068965517241379,76.28376592592593,0.074074074074074,0.0,0.4444444444444444,-0.5716773384219694,0.0018602380592250885,0.06673913068140756,-0.0019578591376697724,0.40088189097418525,0.00582080505694517,0.09539666677175601,0.0041662586279229,-0.9317383960518917,0.5487939152745642,-1.1501719756234237,0.27491065509758383,-0.701806877583555,-0.03449450984010931,1.280777211711517,-0.3891090823584408,0.4099904207800214,54.62240715714364,69.17922948073702,185,56
"Milburn, Isaac",830926.0,FLO_Y'A,Curveball,134,34,10,44,46,7,25,15,1,0,5,1178.13386,0.2494152021373476,0.2941176470588235,0.3283582089552239,0.1521739130434782,0.28,78.54225733333332,0.0666666666666666,0.0,0.3333333333333333,0.5005495814207757,-0.001628788337943204,0.7891687834375487,-0.02315105543092393,-0.3150717104066291,-0.004574841235104255,0.6950666357522571,0.030355645183208324,-0.33714746301045073,0.19857985571315548,-1.2321318029742925,0.2945004471515065,-0.701806877583555,-0.03449450984010931,0.17273304076715776,-0.052477506916347894,0.40710924628744166,54.58992356503887,69.01172529313233,186,13
"Burcham, Jacob",1000122547.0,GAT_GRI,Sinker,152,62,11,40,28,2,32,39,4,0,12,3045.15424,0.2402490084278744,0.1774193548387097,0.2631578947368421,0.0714285714285714,0.0625,78.08087794871794,0.1025641025641025,0.0,0.3076923076923077,-0.5135615132466962,0.0016711291641047495,-0.2453736454047677,0.007198281261594265,-1.1403581277618524,-0.016558000015102096,-1.0890929535611902,-0.047563956560877856,-0.4586143846399925,0.27012387255295556,-0.8349418704277747,0.19956530104403541,-0.701806877583555,-0.03449450984010931,-0.08296946022000175,0.02520670280105807,0.4051488204076588,54.56782088615063,68.84422110552764,187,21
"Milburn, Isaac",830926.0,FLO_Y'A,Slider,149,51,17,54,49,9,33,26,3,2,11,1993.11447,0.2238746176092944,0.3333333333333333,0.3624161073825503,0.1836734693877551,0.2727272727272727,76.65824884615384,0.1153846153846153,0.0769230769230769,0.4230769230769231,0.8413348815258344,-0.002737703704485065,1.3295701815390573,-0.03900427084562978,0.006880683177002965,9.990751973008304e-05,0.6354082168828415,0.027750183055924336,-0.8331486258114114,0.49072454060292126,-0.693088323089733,0.16565989171993872,1.706218016779027,0.08386232174270596,1.0676917942222175,-0.32437224092726924,0.4019826291638362,54.532123893429464,68.67671691792296,188,57
"Long, Maddox",1000248716.0,WAS_WIL3,Sinker,186,86,11,44,39,8,53,61,9,1,16,4812.92217,0.2449261803784422,0.127906976744186,0.2365591397849462,0.2051282051282051,0.1509433962264151,78.90036344262295,0.1475409836065573,0.0163934426229508,0.2622950819672131,-0.9438253242570592,0.003071207605132471,-0.6674197794149318,0.01957942664891644,0.2261664232632172,0.003283936465781914,-0.36358889154368573,-0.015879017660387386,-0.24286920055968353,0.1430499591296536,-0.3372917207500538,0.08061845521851561,-0.18862124435874283,-0.009270922781476568,-0.5356886422956296,0.16274595934990835,0.38719900397604445,54.36544698730428,68.50921273031825,189,22
