overall_rank,pitch_type_rank,pitch_type_batter_side_rank,pitcher_name,pitcher_id,pitcher_team,pitch_type,batter_side,split_pitch_count,pitch_value_pitch_count,pitch_value_20_80,pitch_value_0_100,location_score_20_80,location_score_0_100,average_location_advantage,median_location_advantage,final_pitch_score_raw,final_pitch_score,final_pitch_score_0_100,pitch_value_raw,location_score_raw,pitch_value_xwoba_frontier,pitch_value_overall_rank,pitch_value_pitch_type_rank,groundball_pct,line_drive_pct,flyball_pct,groundball_score_20_80,groundball_score_0_100,groundball_score_rank,groundball_score_pitch_type_rank,strikeout_score_20_80,strikeout_score_0_100,strikeout_score_rank,strikeout_score_pitch_type_rank,line_drive_score_20_80,line_drive_score_0_100,line_drive_score_rank,line_drive_score_pitch_type_rank,flyball_score_20_80,flyball_score_0_100,flyball_score_rank,flyball_score_pitch_type_rank
703,212,120,"Puccetti, Dominic",1000266076.0,OTT_TIT,Four-Seam,R,183,327,47.15461423925706,40.32258064516129,52.10822737723862,62.38767650834403,0.0051903271841609,0.0,48.640698180651526,48.640698180651526,46.93877551020408,-0.2492413388692623,0.0051903271841609,0.2313711056475986,445,121,0.2365591397849462,0.2150537634408602,0.5483870967741935,38.57581936413189,11.96236559139785,656,182,45.68882311492619,39.6505376344086,450,126,47.85230327163814,39.247311827956985,453,133,39.41019936503123,14.986559139784946,633,177
704,213,93,"Cook, Cole",1000161363.0,SCH_BOO,Four-Seam,L,99,233,45.15059027004545,31.98924731182796,56.70453430816427,76.70089858793325,0.0077706462801775,0.0,48.61677348148109,48.61677348148109,46.86318972033258,-0.42478365868532,0.0077706462801775,0.2710918578593531,507,155,0.3766233766233766,0.2467532467532467,0.3766233766233766,49.304498408177686,51.47849462365591,362,46,44.14436469690932,33.064516129032256,499,149,43.742365741948525,23.18548387096774,573,186,53.12987920013367,63.03763440860215,276,30
705,93,49,"Ryan, Dillon",1000132418.0,NEW_ENG23,Sinker,L,111,199,48.57729462598846,46.10215053763441,48.657245728117765,49.35815147625161,0.0032529818364611,0.0,48.601279956627245,48.601279956627245,46.787603930461074,-0.1246217638140381,0.0032529818364611,0.2541886651696785,402,52,0.2708333333333333,0.3333333333333333,0.3958333333333333,41.20116349461344,19.95967741935484,597,110,43.39939063645414,29.36827956989248,527,49,32.51698570491081,4.704301075268817,712,118,51.595478015323685,57.25806451612904,320,64
706,214,94,"Puccetti, Dominic",1000266076.0,OTT_TIT,Four-Seam,L,144,327,47.15461423925706,40.32258064516129,51.888507036918455,61.3607188703466,0.0050669784612772,0.0,48.57478207855548,48.57478207855548,46.71201814058957,-0.2492413388692623,0.0050669784612772,0.2313711056475986,445,121,0.2365591397849462,0.2150537634408602,0.5483870967741935,38.57581936413189,11.96236559139785,656,182,45.68882311492619,39.6505376344086,450,126,47.85230327163814,39.247311827956985,453,133,39.41019936503123,14.986559139784946,633,177
707,94,45,"Lefebvre, Charles",1000429097.0,TRO_AIG,Sinker,R,178,367,49.778827499638886,51.747311827956985,45.71889587089028,36.58536585365854,0.0016034226661698,0.0,48.5608480110143,48.5608480110143,46.63643235071807,-0.0193735875365721,0.0016034226661698,0.2371340498406477,360,47,0.4307692307692308,0.1615384615384615,0.4076923076923077,53.45197747784693,66.53225806451613,250,48,42.96076104945716,27.41935483870968,541,55,54.79073017070988,70.83333333333334,218,30,50.64823880069234,52.82258064516129,352,72
708,95,50,"Barreto, Brayhans",810980.0,TRI_VAL,Sinker,L,44,112,45.48040139177039,33.33333333333333,55.72748141904529,74.77535301668806,0.0072221389099127,0.0,48.55452539995286,48.55452539995286,46.56084656084656,-0.3958938797713945,0.0072221389099127,0.26288660709495,497,66,0.5483870967741935,0.2580645161290322,0.1935483870967742,62.46130321792478,88.30645161290323,88,14,43.13119997469026,27.82258064516129,537,53,42.275824156464566,18.615591397849464,607,98,67.7530501463282,95.29569892473118,36,2
709,215,95,"Serrano, Elio",665939.0,NEW_JER6,Four-Seam,L,178,289,48.48111135762255,45.69892473118279,48.68408012340146,49.55070603337612,0.003268046387985,0.0,48.542001987356215,48.542001987356215,46.48526077097506,-0.1330469295385205,0.003268046387985,0.2249950728457673,405,109,0.2037037037037037,0.2777777777777778,0.5185185185185185,36.05914960942191,6.586021505376344,696,212,55.98297422283856,76.34408602150538,177,31,39.719937895343335,12.634408602150538,652,214,41.79596121530876,21.774193548387096,584,148
710,216,121,"Kelly, Aiden",1000062337.0,TRI_VAL,Four-Seam,R,59,148,45.46128418877701,33.064516129032256,55.72501515568169,74.71116816431322,0.0072207543752094,0.0,48.54040347884841,48.54040347884841,46.40967498110356,-0.3975684496435165,0.0072207543752094,0.2542367864404291,499,150,0.3773584905660377,0.1698113207547169,0.4528301886792453,49.36080686870721,51.747311827956985,360,45,48.66742149253013,50.73924731182796,368,96,53.71812800127828,65.25537634408603,259,54,47.04283671093796,39.11290322580645,454,87
711,96,46,"Reeves, Cobe",802696.0,NEW_YOR13,Sinker,R,135,179,48.58915043765143,46.236559139784944,48.4145338220024,48.267008985879336,0.0031167258867189,0.0001278424246721,48.53676545295672,48.53676545295672,46.334089191232046,-0.123583254936602,0.0031167258867189,0.2650362891174471,401,51,0.4310344827586206,0.2586206896551724,0.3103448275862069,53.47229532288857,66.66666666666666,249,47,44.65094705801886,35.14784946236559,486,44,42.20371451273388,18.413978494623656,608,99,58.423898635243,79.36827956989248,154,32
712,26,13,"Ginn, Landon",701061.0,WAS_WIL3,Cutter,R,56,98,45.59759252563996,33.87096774193548,55.17656149247724,73.42747111681643,0.00691285817034,0.0,48.471283215691145,48.471283215691145,46.25850340136054,-0.3856285317429313,0.00691285817034,0.2479506284455045,493,23,0.5882352941176471,0.1764705882352941,0.2352941176470588,65.51360642845003,92.47311827956987,56,4,68.7025965506974,94.22043010752688,43,1,52.85473306613208,61.29032258064516,288,14,64.41859711323445,91.53225806451611,63,4
713,186,75,"Castro, Alexander",669418.0,TRO_AIG,Slider,L,45,101,47.64906898506811,42.473118279569896,50.35672356315117,56.09756097560976,0.0042070510874696,0.0,48.461365358493026,48.461365358493026,46.18291761148904,-0.2059296148294163,0.0042070510874696,0.2709570416051401,429,114,0.4736842105263157,0.2105263157894736,0.3157894736842105,56.73919093353156,76.0752688172043,178,38,69.47348275238582,94.8252688172043,39,15,48.43930107323537,41.66666666666667,432,102,57.98900585803452,77.88978494623656,164,31
714,99,45,"Johnston, Spencer",800918.0,DOW_EAS1,Changeup,R,106,299,49.9507977787493,52.956989247311824,44.91778066705511,32.73427471116817,0.0011536848898136,0.0,48.44089264524104,48.44089264524104,46.107331821617535,-0.0043098646479022,0.0011536848898136,0.2444003149729877,351,57,0.3958333333333333,0.2083333333333333,0.3958333333333333,50.77594797048731,56.451612903225815,325,78,55.35102681331491,75.0,187,22,48.72362813338401,42.60752688172043,427,68,51.595478015323685,57.25806451612904,319,73
715,217,96,"Albert, Wes",670784.0,TRI_VAL,Four-Seam,L,71,125,52.75900658971768,63.575268817204304,38.31686473611303,9.050064184852374,-0.0025520009322555,-0.0006226800594446,48.42636403363628,48.42636403363628,46.03174603174603,0.2416749622697192,-0.0025520009322555,0.1951139315309102,272,58,0.2777777777777778,0.1111111111111111,0.6111111111111112,41.73309596549532,22.177419354838708,578,137,54.60283924884801,71.84139784946237,210,39,61.32879446664095,89.24731182795699,78,16,34.40009947944843,5.376344086021505,705,217
716,218,122,"Campbell, AJ",1000132168.0,WIN_CIT29,Four-Seam,R,150,345,43.79700821142669,26.344086021505376,59.160761309634566,83.24775353016688,0.0091495466737525,0.0,48.40613414088905,48.40613414088905,45.95616024187453,-0.5433505711982518,0.0091495466737525,0.2680173692324396,549,171,0.3684210526315789,0.2456140350877192,0.3859649122807017,48.67621453279567,49.39516129032258,375,49,46.10161472846888,40.92741935483871,441,120,43.89006811085692,23.655913978494624,569,183,52.38372117401406,59.81182795698925,300,39
717,219,123,"Fowler, Dalton",687096.0,SUS_COU1,Four-Seam,R,46,89,52.537720759921136,62.76881720430107,38.76433210642494,10.141206675224646,-0.0023007973860581,0.0,48.40570416387227,48.40570416387227,45.880574452003025,0.2222914476502868,-0.0023007973860581,0.2335135086864347,278,60,0.7,0.15,0.15,74.07459019511373,98.52150537634408,12,1,41.26605582696882,19.287634408602152,599,188,56.28672793333817,77.41935483870968,165,31,71.23149092403284,98.38709677419357,13,1
718,187,112,"Hampton, Ky",673132.0,OTT_TIT,Slider,R,51,88,38.4497523363265,11.155913978494624,71.61574156433892,96.98331193838254,0.0161416435625586,0.0007129429076657,48.39954910473023,48.39954910473023,45.80498866213152,-1.0117430232777578,0.0161416435625586,0.2813467062429307,662,145,0.3103448275862069,0.2758620689655172,0.4137931034482758,44.227675828941386,30.107526881720432,520,113,51.10987216216536,60.14784946236559,296,106,39.9683155570824,13.172043010752688,648,134,50.16093586828181,51.20967741935484,363,80
719,220,124,"Harris, Ben",1000390130.0,GAT_GRI,Four-Seam,R,242,388,47.13714571372393,40.18817204301075,51.26161374086455,59.30680359435173,0.0047150470591141,0.0,48.37448612186611,48.37448612186611,45.72940287226002,-0.2507714929706915,0.0047150470591141,0.2500308312512356,446,122,0.3684210526315789,0.1804511278195488,0.4511278195488721,48.67621453279567,49.39516129032258,378,50,49.48157171574187,54.704301075268816,338,83,52.33864361241689,59.00537634408602,306,77,47.17881396742364,39.6505376344086,450,83
720,221,125,"Smith, Ethan",680733.0,WIN_CIT29,Four-Seam,R,84,169,44.22439138112103,28.49462365591398,57.99964021360536,80.6803594351733,0.0084977053189655,0.0032201534829822,48.35696603086633,48.35696603086633,45.65381708238851,-0.5059139765211941,0.0084977053189655,0.2466856274794588,533,164,0.3283582089552239,0.1940298507462686,0.4776119402985074,45.60746978326186,35.483870967741936,481,90,48.09272721732184,48.185483870967744,387,103,50.578119555547616,50.134408602150536,372,101,45.06338669861422,32.526881720430104,503,108
721,222,126,"Henderson, Drew",1000429021.0,DOW_EAS1,Four-Seam,R,213,401,46.48954565657022,37.36559139784946,52.63815951857505,64.24903722721437,0.0054878255985255,0.0,48.334129815171664,48.334129815171664,45.57823129251701,-0.3074979683483773,0.0054878255985255,0.2434029010045945,467,134,0.2424242424242424,0.2348484848484848,0.5227272727272727,39.02507611373301,13.172043010752688,646,175,45.64828108145324,39.44892473118279,452,128,45.28585549704121,28.091397849462364,536,170,41.45978568186056,20.900537634408604,590,153
722,223,97,"Zeplin, Blane",830954.0,JOL_SLA,Four-Seam,L,72,193,49.518008305455375,50.67204301075269,45.462171529682905,35.43003851091143,0.0014593002805275,0.0,48.30125727272363,48.30125727272363,45.5026455026455,-0.0422200240577582,0.0014593002805275,0.2260676334059227,368,92,0.1935483870967742,0.1935483870967742,0.6129032258064516,35.281269867057006,4.973118279569892,708,218,44.55058640157263,34.274193548387096,490,144,50.64054282922493,50.47043010752689,370,99,34.25695376843178,5.10752688172043,707,219
723,224,98,"Marklund, Brandon",647282.0,OTT_TIT,Four-Seam,L,126,279,49.12599439083895,48.655913978494624,46.34554059861039,39.08857509627728,0.0019552145246454,0.0,48.291858253170375,48.291858253170375,45.427059712773996,-0.0765584516560141,0.0019552145246454,0.2428823440514632,383,98,0.3384615384615385,0.1692307692307692,0.4923076923076923,46.381367403355455,39.38172043010753,452,77,44.27101028718671,33.33333333333333,497,147,53.79339832895768,65.59139784946237,257,52,43.889558998998446,29.70430107526882,524,120
724,188,113,"Serrano, Elio",665939.0,NEW_JER6,Slider,R,58,96,43.71438256141185,25.806451612903224,58.91142249674323,82.47753530166881,0.0090095704471971,0.0003564714538328,48.273494542011264,48.273494542011264,45.3514739229025,-0.5505881584241276,0.0090095704471971,0.2616209331510282,553,128,0.3448275862068966,0.2413793103448276,0.4137931034482758,46.86899568435487,40.32258064516129,446,100,60.60829143296905,85.48387096774194,111,41,44.439113468385344,24.93279569892473,560,118,50.16093586828181,51.20967741935484,365,81
725,225,127,"Bargo, Casey",1000492781.0,NEW_ENG23,Four-Seam,R,67,147,44.53318595090102,29.97311827956989,56.926208030374845,77.27856225930681,0.0078950916114186,0.0014734154052193,48.25109257474317,48.25109257474317,45.27588813303099,-0.478865140799381,0.0078950916114186,0.2548310216334384,522,161,0.2888888888888888,0.2222222222222222,0.4888888888888889,42.58418791890632,24.93279569892473,559,128,42.638309028745866,25.336021505376344,556,170,46.92289008577588,35.752688172043015,473,143,44.16263697078406,29.97311827956989,522,118
726,76,35,"Floyd, Conner",1000161370.0,QUE_CAP,Curveball,L,25,54,52.44788155359345,62.096774193548384,38.35721633776028,9.306803594351733,-0.0025293479611093,-1.1102230246251563e-16,48.220681988843495,48.220681988843495,45.200302343159485,0.2144219895342743,-0.0025293479611093,0.2309797600085719,283,35,0.4166666666666667,0.25,0.3333333333333333,52.37174538313296,62.298387096774185,281,46,49.97006184966892,56.31720430107527,323,48,43.321413990559606,21.236559139784948,581,54,56.5876846870294,74.39516129032258,187,37
727,226,128,"Bihm, Gage",815079.0,MIS_MUD,Four-Seam,R,91,164,48.88821442602128,47.8494623655914,46.572778581836495,39.98716302952503,0.0020827835743782,-0.0043895959101099,48.19358367276584,48.19358367276584,45.12471655328798,-0.0973867687176581,0.0020827835743782,0.2155455503052327,389,101,0.4821428571428571,0.1071428571428571,0.4107142857142857,57.38710868001927,77.28494623655914,170,6,38.00205356845628,7.056451612903227,690,225,61.84329105167185,89.91935483870968,76,15,50.40685737920328,52.016129032258064,358,49
728,227,129,"Floyd, Conner",1000161370.0,QUE_CAP,Four-Seam,R,117,277,46.273360813624095,35.752688172043015,52.66194076826012,64.4415917843389,0.0055011761457391,0.0049668915607451,48.189934800014896,48.189934800014896,45.04913076341648,-0.3264346624313141,0.0055011761457391,0.2367433454257082,479,141,0.1304347826086956,0.2608695652173913,0.6086956521739131,30.44687658330582,1.3440860215053765,735,236,55.54246782187375,75.40322580645162,184,34,41.91214073590976,17.540322580645164,613,197,34.59303500299261,5.510752688172043,704,216
729,27,14,"Campbell, Tyler",809429.0,MIS_MUD,Cutter,R,75,128,52.521887454922805,62.5,38.07533216542255,8.472400513478819,-0.0026875948153074,0.0,48.18792086807272,48.18792086807272,44.97354497354497,0.220904530561238,-0.0026875948153074,0.2337884325619727,280,13,0.4423076923076923,0.173076923076923,0.3846153846153846,54.335803737158365,69.22043010752688,230,12,36.229015304572926,4.502688172043011,711,30,53.29473240808159,63.44086021505376,273,13,52.49151511024522,60.41666666666666,294,17
730,97,47,"Gilleran, Jimmy",10103730.0,NEW_ENG23,Sinker,R,48,108,45.34473601964904,32.526881720430104,54.81222822544515,72.33632862644416,0.0067083252485041,0.0067459844832797,48.18498368138788,48.18498368138788,44.89795918367347,-0.4077774772266974,0.0067083252485041,0.2773338047017472,503,69,0.2727272727272727,0.303030303030303,0.4242424242424242,41.34623598667213,20.6989247311828,591,108,52.42503790735356,65.12096774193549,258,14,36.445868717874006,8.60215053763441,681,113,49.32629316454836,48.38709677419355,385,80
731,228,130,"Hohenstein, Liam",1000116556.0,WIN_CIT29,Four-Seam,R,41,116,44.10878443776116,27.688172043010752,57.67901878715427,79.91014120667522,0.008317711771603,0.0059100300036118,48.17985474257909,48.17985474257909,44.82237339380197,-0.5160405575082562,0.008317711771603,0.2471576243248452,539,167,0.25,0.28125,0.46875,39.605366081967794,14.85215053763441,634,168,44.30777836178337,33.534946236559136,495,146,39.269753383441305,11.693548387096774,658,218,45.77123689833368,34.67741935483871,487,100
732,229,99,"Noriega, Branden",804447.0,LAK_ERI24,Four-Seam,L,55,161,47.012335822496745,39.516129032258064,50.88606091777327,57.76636713735558,0.0045042155947344,0.0,48.1744533510797,48.1744533510797,44.74678760393046,-0.2617042054425039,0.0045042155947344,0.2205040371627149,451,126,0.3095238095238095,0.238095238095238,0.4523809523809524,44.16478726095535,29.63709677419355,525,111,44.79470691725264,36.02150537634409,477,141,44.86490374565231,26.008064516129032,551,177,47.07871959806613,39.314516129032256,452,85
733,100,55,"Noble, Nick",1000397875.0,FDU_KNI,Changeup,L,46,71,42.03134189465349,19.48924731182796,62.34593478752908,89.02439024390245,0.0109376700677404,0.0072906420188141,48.12571976251616,48.12571976251616,44.67120181405896,-0.6980139714515816,0.0109376700677404,0.3048454843100077,600,94,0.5217391304347826,0.2608695652173913,0.217391304347826,60.42011494256317,83.46774193548387,124,40,34.012717474718734,1.948924731182796,733,108,41.91214073590976,17.540322580645164,615,96,65.84858981715016,93.48118279569891,49,14
734,230,100,"Harris, Ben",1000390130.0,GAT_GRI,Four-Seam,L,146,388,47.13714571372393,40.18817204301075,50.30811905919618,55.8408215661104,0.004179765022463,0.0,48.0884377173656,48.0884377173656,44.59561602418745,-0.2507714929706915,0.004179765022463,0.2500308312512356,446,122,0.3684210526315789,0.1804511278195488,0.4511278195488721,48.67621453279567,49.39516129032258,378,50,49.48157171574187,54.704301075268816,338,83,52.33864361241689,59.00537634408602,306,77,47.17881396742364,39.6505376344086,450,83
735,231,101,"Garcia, Andrew",1000190083.0,EVA_OTT,Four-Seam,L,89,206,45.31316410782701,32.25806451612903,54.51222109919176,71.4377406931964,0.0065399043557208,0.0,48.072881205236435,48.072881205236435,44.520030234315946,-0.410543016325737,0.0065399043557208,0.267782470087739,505,153,0.2916666666666667,0.2291666666666666,0.4791666666666667,42.79696090725909,25.40322580645161,556,125,48.66742149253013,50.73924731182796,367,95,46.022521061971815,30.712365591397848,517,162,44.93920245304939,32.25806451612903,505,110
736,232,131,"Rodriguez, Leonardo",673164.0,NEW_JER6,Four-Seam,R,51,102,46.746670953002656,38.03763440860215,51.131524046466986,58.85750962772786,0.0046420160523311,0.0,48.06212688104195,48.06212688104195,44.44444444444444,-0.2849750985062074,0.0046420160523311,0.2366784804769978,462,132,0.3157894736842105,0.1052631578947368,0.5789473684210527,44.64472633242772,31.85483870967742,509,103,48.78803634041335,51.61290322580645,362,91,62.08699996037069,90.05376344086021,75,14,36.9691882929578,10.013440860215054,672,199
737,28,15,"Parks, Pavin",682030.0,LAK_ERI24,Cutter,R,94,135,48.04257275042748,44.354838709677416,48.08717106547356,46.85494223363286,0.002932947826487,0.0,48.0559522449413,48.0559522449413,44.36885865457294,-0.1714606838741079,0.002932947826487,0.2557579674251383,415,21,0.2558139534883721,0.2790697674418604,0.4651162790697674,40.05070489479914,16.129032258064516,625,27,42.87790879413551,26.478494623655912,553,24,39.552427379286776,12.298387096774194,654,27,46.06148147227006,35.88709677419355,478,24
