pitcher_name,pitcher_id,pitcher_team,pitch_type,pitch_count,swing_count,whiff_count,csw_count,two_strike_pitch_count,strikeout_count,terminal_pa_count,batted_ball_count,hardhit_count,barrel_count,sweetspot_count,exit_velocity_sum,xwoba_frontier,whiff_pct,csw_pct,putaway_pct,k_pct,avg_exit_velocity,hardhit_pct,barrel_pct,sweetspot_pct
"Leach, Landon",667743,TRO_AIG,Four-Seam,160,62,10,42,38,5,41,43,6,0,15,3481.96299,0.2610265607958597,0.16129032258064516,0.2625,0.13157894736842105,0.12195121951219512,80.97588348837209,0.13953488372093023,0.0,0.3488372093023256
"Leach, Landon",667743,TRO_AIG,Sinker,59,27,5,13,14,1,15,20,4,0,9,1642.08645,0.3047009252017536,0.18518518518518517,0.22033898305084745,0.07142857142857142,0.06666666666666667,82.1043225,0.2,0.0,0.45
"Leach, Landon",667743,TRO_AIG,Slider,44,15,4,12,13,3,9,10,2,1,2,815.76485,0.24238963226764182,0.26666666666666666,0.2727272727272727,0.23076923076923078,0.3333333333333333,81.576485,0.2,0.1,0.2
"Leach, Landon",667743,TRO_AIG,,20,4,4,9,2,2,6,0,0,0,0,0.0,,1.0,0.45,1.0,0.3333333333333333,,,,
"Leak, Anthony",1000264276,NEW_YOR13,Changeup,60,26,7,18,19,1,15,15,0,0,3,1162.00312,0.20284684066261147,0.2692307692307692,0.3,0.05263157894736842,0.06666666666666667,77.46687466666667,0.0,0.0,0.2
"Leak, Anthony",1000264276,NEW_YOR13,Curveball,13,3,0,0,9,0,1,1,0,0,0,80.9377,0.17195209788608068,0.0,0.0,0.0,0.0,80.9377,0.0,0.0,0.0
"Leak, Anthony",1000264276,NEW_YOR13,Cutter,8,3,1,3,1,0,1,2,0,0,1,142.21423,0.12889022437376954,0.3333333333333333,0.375,0.0,0.0,71.107115,0.0,0.0,0.5
"Leak, Anthony",1000264276,NEW_YOR13,Four-Seam,120,62,15,29,45,8,36,46,7,1,18,3697.07901,0.227041818962883,0.24193548387096775,0.24166666666666667,0.17777777777777778,0.2222222222222222,80.37128282608695,0.15217391304347827,0.021739130434782608,0.391304347826087
"Leak, Anthony",1000264276,NEW_YOR13,Sinker,106,40,7,35,20,2,24,27,6,0,11,2087.40325,0.25832192833771034,0.175,0.330188679245283,0.1,0.08333333333333333,77.31123148148147,0.2222222222222222,0.0,0.4074074074074074
"Leak, Anthony",1000264276,NEW_YOR13,Slider,196,74,21,50,62,11,37,45,5,1,15,3427.37006,0.18317514892698802,0.28378378378378377,0.25510204081632654,0.1774193548387097,0.2972972972972973,76.16377911111111,0.1111111111111111,0.022222222222222223,0.3333333333333333
"Leak, Anthony",1000264276,NEW_YOR13,Sweeper,5,1,0,0,2,0,1,1,0,0,0,79.58529,0.23526286616390124,0.0,0.0,0.0,0.0,79.58529,0.0,0.0,0.0
"Leak, Anthony",1000264276,NEW_YOR13,,1,0,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,,,,
"Leduc, Zachary",824497,TRO_AIG,Curveball,5,3,0,1,4,0,2,2,0,0,1,168.53343,0.3349350619547204,0.0,0.2,0.0,0.0,84.266715,0.0,0.0,0.5
"Leduc, Zachary",824497,TRO_AIG,Four-Seam,13,4,0,0,2,0,3,2,0,0,0,150.48487,0.0,0.0,0.0,0.0,0.0,75.242435,0.0,0.0,0.0
"Leduc, Zachary",824497,TRO_AIG,Sinker,25,5,1,7,2,1,6,3,1,0,1,280.2523,0.43456944638119505,0.2,0.28,0.5,0.16666666666666666,93.41743333333334,0.3333333333333333,0.0,0.3333333333333333
"Leduc, Zachary",824497,TRO_AIG,Slider,29,12,5,13,6,2,6,7,1,0,2,518.01922,0.14128434063303758,0.4166666666666667,0.4482758620689655,0.3333333333333333,0.3333333333333333,74.00274571428572,0.14285714285714285,0.0,0.2857142857142857
"Lefebvre, Charles",1000429097,TRO_AIG,Changeup,104,52,7,16,20,2,28,38,7,0,12,3119.83235,0.2655954530072276,0.1346153846153846,0.15384615384615385,0.1,0.07142857142857142,82.10085131578948,0.18421052631578946,0.0,0.3157894736842105
"Lefebvre, Charles",1000429097,TRO_AIG,Curveball,89,38,13,25,56,11,24,22,1,0,9,1687.05649,0.2547075606452109,0.34210526315789475,0.2808988764044944,0.19642857142857142,0.4583333333333333,76.6843859090909,0.045454545454545456,0.0,0.4090909090909091
"Lefebvre, Charles",1000429097,TRO_AIG,Four-Seam,47,18,3,15,10,2,15,13,1,0,5,1059.89413,0.23415156531118048,0.16666666666666666,0.3191489361702128,0.2,0.13333333333333333,81.53031769230769,0.07692307692307693,0.0,0.38461538461538464
"Lefebvre, Charles",1000429097,TRO_AIG,Sinker,367,179,26,95,97,12,107,130,23,3,34,10468.21085,0.2371340498406478,0.1452513966480447,0.25885558583106266,0.12371134020618557,0.11214953271028037,80.52469884615384,0.17692307692307693,0.023076923076923078,0.26153846153846155
"Lefebvre, Charles",1000429097,TRO_AIG,Slider,97,27,5,28,18,0,13,16,2,0,7,1182.07336,0.17553572807850218,0.18518518518518517,0.28865979381443296,0.0,0.0,73.879585,0.125,0.0,0.4375
"Lefebvre, Charles",1000429097,TRO_AIG,Splitter,2,2,1,1,1,1,2,1,1,0,1,99.88575,0.34139859527685135,0.5,0.5,1.0,0.5,99.88575,1.0,0.0,1.0
"Lefebvre, Charles",1000429097,TRO_AIG,,7,2,0,3,1,0,1,0,0,0,0,0.0,,0.0,0.42857142857142855,0.0,0.0,,,,
"Levari, Kenneth",1000069450,DOW_EAS1,Four-Seam,6,3,0,1,0,0,3,3,2,0,1,277.05661,0.42995430853535704,0.0,0.16666666666666666,,0.0,92.35220333333332,0.6666666666666666,0.0,0.3333333333333333
"Linderman, Greyson",1000124562,JOL_SLA,Changeup,18,4,3,4,7,1,1,1,1,0,1,105.04095,0.7000313585867759,0.75,0.2222222222222222,0.14285714285714285,1.0,105.04095,1.0,0.0,1.0
"Linderman, Greyson",1000124562,JOL_SLA,Curveball,5,1,0,1,2,0,0,1,0,0,0,61.35628,0.0,0.0,0.2,0.0,,61.35628,0.0,0.0,0.0
"Linderman, Greyson",1000124562,JOL_SLA,Four-Seam,68,34,7,18,14,2,21,26,7,1,4,2180.66879,0.2666140436316254,0.20588235294117646,0.2647058823529412,0.14285714285714285,0.09523809523809523,83.87187653846155,0.2692307692307692,0.038461538461538464,0.15384615384615385
"Linderman, Greyson",1000124562,JOL_SLA,Sinker,78,38,11,19,21,5,29,24,6,0,9,2024.25925,0.3120411239591314,0.2894736842105263,0.24358974358974358,0.23809523809523808,0.1724137931034483,84.34413541666667,0.25,0.0,0.375
"Linderman, Greyson",1000124562,JOL_SLA,Slider,66,24,10,31,20,6,13,11,1,0,4,878.06582,0.27286073056907223,0.4166666666666667,0.4696969696969697,0.3,0.46153846153846156,79.82416545454545,0.09090909090909091,0.0,0.36363636363636365
"Lockhart, Gauge",840803,LAK_ERI24,Changeup,2,1,0,0,2,0,1,1,0,0,0,63.1021,0.05695444799090721,0.0,0.0,0.0,0.0,63.1021,0.0,0.0,0.0
"Lockhart, Gauge",840803,LAK_ERI24,Curveball,2,0,0,1,1,0,0,0,0,0,0,0.0,,,0.5,0.0,,,,,
"Lockhart, Gauge",840803,LAK_ERI24,Cutter,34,16,3,10,6,2,10,11,0,0,0,762.26657,0.07149034646500024,0.1875,0.29411764705882354,0.3333333333333333,0.2,69.29696090909091,0.0,0.0,0.0
"Lockhart, Gauge",840803,LAK_ERI24,Four-Seam,3,1,0,1,1,0,1,1,0,0,0,68.50303,0.06779990782022194,0.0,0.3333333333333333,0.0,0.0,68.50303,0.0,0.0,0.0
"Lockhart, Gauge",840803,LAK_ERI24,Sinker,5,0,0,1,0,0,0,0,0,0,0,0.0,,,0.2,,,,,,
"Lockhart, Gauge",840803,LAK_ERI24,Slider,3,1,1,2,2,1,1,0,0,0,0,0.0,,1.0,0.6666666666666666,0.5,1.0,,,,
"Lodes, Jett",,FLO_Y'A,Changeup,1,0,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,,,,
"Lodes, Jett",,FLO_Y'A,Cutter,8,2,1,3,3,1,2,1,0,0,0,87.91905,0.2485074295456441,0.5,0.375,0.3333333333333333,0.5,87.91905,0.0,0.0,0.0
"Lodes, Jett",,FLO_Y'A,Sinker,22,8,2,4,4,0,5,6,2,0,1,425.70997,0.20665526863686587,0.25,0.18181818181818182,0.0,0.0,70.95166166666667,0.3333333333333333,0.0,0.16666666666666666
"Lodes, Jett",,FLO_Y'A,Slider,8,2,1,5,3,1,2,1,0,0,0,60.97498,0.00439339456278931,0.5,0.625,0.3333333333333333,0.5,60.97498,0.0,0.0,0.0
"Long, Jalon",809215,NEW_YOR13,Changeup,96,51,22,31,40,6,23,24,3,0,8,1874.63746,0.2416616173794306,0.43137254901960786,0.3229166666666667,0.15,0.2608695652173913,78.10989416666666,0.125,0.0,0.3333333333333333
"Long, Jalon",809215,NEW_YOR13,Curveball,41,15,2,8,17,3,11,11,1,0,2,834.33988,0.17691376380503324,0.13333333333333333,0.1951219512195122,0.17647058823529413,0.2727272727272727,75.84908,0.09090909090909091,0.0,0.18181818181818182
"Long, Jalon",809215,NEW_YOR13,Cutter,4,1,0,1,0,0,0,1,0,0,0,70.1929,0.0,0.0,0.25,,,70.1929,0.0,0.0,0.0
"Long, Jalon",809215,NEW_YOR13,Four-Seam,184,103,29,59,65,11,40,70,5,0,20,5505.0881,0.20001019014625276,0.2815533980582524,0.32065217391304346,0.16923076923076924,0.275,78.64411571428572,0.07142857142857142,0.0,0.2857142857142857
"Long, Jalon",809215,NEW_YOR13,Sinker,3,1,0,0,1,0,1,1,0,0,0,90.21463,0.29124250386502326,0.0,0.0,0.0,0.0,90.21463,0.0,0.0,0.0
"Long, Jalon",809215,NEW_YOR13,Slider,126,54,13,35,33,8,29,30,4,2,6,2421.53077,0.24103245489658273,0.24074074074074073,0.2777777777777778,0.24242424242424243,0.27586206896551724,80.71769233333333,0.13333333333333333,0.06666666666666667,0.2
"Long, Jalon",809215,NEW_YOR13,,3,2,1,1,1,0,1,0,0,0,0,0.0,,0.5,0.3333333333333333,0.0,0.0,,,,
"Long, Maddox",1000248716,WAS_WIL3,Changeup,61,19,1,7,8,1,10,22,7,0,5,1815.51495,0.2831476722566303,0.05263157894736842,0.11475409836065574,0.125,0.1,82.52340681818181,0.3181818181818182,0.0,0.22727272727272727
"Long, Maddox",1000248716,WAS_WIL3,Curveball,7,0,0,0,0,0,0,3,2,0,2,258.90645,0.3811715090186005,,0.0,,,86.30215,0.6666666666666666,0.0,0.6666666666666666
"Long, Maddox",1000248716,WAS_WIL3,Cutter,4,0,0,2,0,0,0,0,0,0,0,0.0,,,0.5,,,,,,
"Long, Maddox",1000248716,WAS_WIL3,Four-Seam,155,69,10,35,53,10,43,61,7,1,16,4789.41981,0.22330649393732405,0.14492753623188406,0.22580645161290322,0.18867924528301888,0.23255813953488372,78.51507885245903,0.11475409836065574,0.01639344262295082,0.26229508196721313
"Long, Maddox",1000248716,WAS_WIL3,Other,2,0,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,,,,
"Long, Maddox",1000248716,WAS_WIL3,Sinker,285,123,19,63,51,13,73,84,13,1,20,6604.72844,0.23593430368387794,0.15447154471544716,0.22105263157894736,0.2549019607843137,0.1780821917808219,78.62771952380952,0.15476190476190477,0.011904761904761904,0.23809523809523808
"Long, Maddox",1000248716,WAS_WIL3,Slider,226,78,28,66,58,8,43,45,9,1,6,3517.53638,0.19941982067587954,0.358974358974359,0.2920353982300885,0.13793103448275862,0.18604651162790697,78.16747511111112,0.2,0.022222222222222223,0.13333333333333333
"Lovell, Justin",822485,WIN_CIT29,Curveball,16,2,1,4,6,1,4,0,0,0,0,0.0,,0.5,0.25,0.16666666666666666,0.25,,,,
"Lovell, Justin",822485,WIN_CIT29,Cutter,58,26,11,18,19,5,17,12,3,1,5,916.15909,0.23103119652143697,0.4230769230769231,0.3103448275862069,0.2631578947368421,0.29411764705882354,76.34659083333334,0.25,0.08333333333333333,0.4166666666666667
"Lovell, Justin",822485,WIN_CIT29,Four-Seam,166,73,26,56,52,15,39,41,8,0,15,3335.31279,0.25263910042866045,0.3561643835616438,0.3373493975903614,0.28846153846153844,0.38461538461538464,81.34909243902439,0.1951219512195122,0.0,0.36585365853658536
"Lovell, Justin",822485,WIN_CIT29,Sinker,89,33,4,18,12,1,19,25,2,1,6,1780.10524,0.12651637061972848,0.12121212121212122,0.20224719101123595,0.08333333333333333,0.05263157894736842,71.2042096,0.08,0.04,0.24
"Lovell, Justin",822485,WIN_CIT29,Slider,12,2,0,3,6,0,1,2,0,0,0,122.31097,0.0,0.0,0.25,0.0,0.0,61.155485,0.0,0.0,0.0
"Lovell, Justin",822485,WIN_CIT29,,3,0,0,1,0,0,1,0,0,0,0,0.0,,,0.3333333333333333,,0.0,,,,
"Lovin, Xander",815234,GAT_GRI,Changeup,38,16,9,11,10,1,5,7,0,0,0,439.21325,0.10414995950901726,0.5625,0.2894736842105263,0.1,0.2,62.74475,0.0,0.0,0.0
"Lovin, Xander",815234,GAT_GRI,Curveball,55,24,4,12,18,2,17,14,4,1,7,1202.9935,0.33202850409415013,0.16666666666666666,0.21818181818181817,0.1111111111111111,0.11764705882352941,85.92810714285714,0.2857142857142857,0.07142857142857142,0.5
"Lovin, Xander",815234,GAT_GRI,Cutter,33,15,6,14,10,2,8,7,1,0,1,554.62504,0.2687484004137149,0.4,0.42424242424242425,0.2,0.25,79.23214857142857,0.14285714285714285,0.0,0.14285714285714285
"Lovin, Xander",815234,GAT_GRI,Four-Seam,255,93,10,49,52,4,76,77,18,0,29,6508.2989099999995,0.2961253816343926,0.10752688172043011,0.19215686274509805,0.07692307692307693,0.05263157894736842,84.52336246753246,0.23376623376623376,0.0,0.37662337662337664
"Lovin, Xander",815234,GAT_GRI,Sinker,1,0,0,0,0,0,1,0,0,0,0,0.0,,,0.0,,0.0,,,,
"Lovin, Xander",815234,GAT_GRI,Slider,114,52,17,40,26,3,31,30,8,0,8,2449.37856,0.28340602256306746,0.3269230769230769,0.3508771929824561,0.11538461538461539,0.0967741935483871,81.64595200000001,0.26666666666666666,0.0,0.26666666666666666
"Lovin, Xander",815234,GAT_GRI,,1,0,0,1,0,0,0,0,0,0,0,0.0,,,1.0,,,,,,
"Lowe, Braden",1000344407,WAG_SEA,Changeup,30,8,1,8,7,1,8,5,2,0,3,413.96353,0.3426850720863482,0.125,0.26666666666666666,0.14285714285714285,0.125,82.792706,0.4,0.0,0.6
"Lowe, Braden",1000344407,WAG_SEA,Curveball,17,6,4,7,5,2,3,1,0,0,0,86.9027,0.22161071586875847,0.6666666666666666,0.4117647058823529,0.4,0.6666666666666666,86.9027,0.0,0.0,0.0
"Lowe, Braden",1000344407,WAG_SEA,,1,0,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,,,,
"Luciano, Jordy",802742,NEW_JER6,Changeup,1,0,0,0,1,0,1,0,0,0,0,0.0,,,0.0,0.0,0.0,,,,
"Luciano, Jordy",802742,NEW_JER6,Curveball,22,4,2,12,11,5,7,2,0,0,1,126.17734999999999,0.051972952260672084,0.5,0.5454545454545454,0.45454545454545453,0.7142857142857143,63.088674999999995,0.0,0.0,0.5
"Luciano, Jordy",802742,NEW_JER6,Cutter,23,9,1,1,6,1,5,5,1,1,2,419.49487,0.2680640458530331,0.1111111111111111,0.043478260869565216,0.16666666666666666,0.2,83.898974,0.2,0.2,0.4
"Luciano, Jordy",802742,NEW_JER6,Four-Seam,32,11,3,10,1,1,8,7,4,1,4,639.42644,0.4412927612754249,0.2727272727272727,0.3125,1.0,0.125,91.34663428571427,0.5714285714285714,0.14285714285714285,0.5714285714285714
"Luciano, Jordy",802742,NEW_JER6,Sinker,1,1,0,0,0,0,0,0,0,0,0,0.0,,0.0,0.0,,,,,,
"Luciano, Jordy",802742,NEW_JER6,Slider,16,5,3,5,5,0,3,1,0,0,0,78.59178,0.17812094789984512,0.6,0.3125,0.0,0.0,78.59178,0.0,0.0,0.0
"Luciano, Jordy",802742,NEW_JER6,,1,0,0,0,1,0,0,0,0,0,0,0.0,,,0.0,0.0,,,,,
"Luera, Ashton",,QUE_CAP,Curveball,8,1,0,1,1,1,2,0,0,0,0,0.0,,0.0,0.125,1.0,0.5,,,,
"Luera, Ashton",,QUE_CAP,Four-Seam,18,5,0,5,2,0,4,5,2,0,3,421.61718,0.3545756053317922,0.0,0.2777777777777778,0.0,0.0,84.323436,0.4,0.0,0.6
"Luera, Ashton",,QUE_CAP,Sinker,1,1,0,0,0,0,1,1,0,0,0,58.09523,0.011997605996721894,0.0,0.0,,0.0,58.09523,0.0,0.0,0.0
"Luera, Ashton",,QUE_CAP,Slider,1,0,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,,,,
"Lyman, John",1000266852,NIU_HUS,Four-Seam,21,10,1,6,8,0,4,7,2,0,1,528.8609,0.2022893288131557,0.1,0.2857142857142857,0.0,0.0,75.55155714285715,0.2857142857142857,0.0,0.14285714285714285
"Lyman, John",1000266852,NIU_HUS,Slider,4,1,0,0,2,0,2,1,0,0,0,74.47234,0.11566857882154091,0.0,0.0,0.0,0.0,74.47234,0.0,0.0,0.0
"MacMillan, Blake",832350,TRO_AIG,Changeup,28,11,5,11,10,5,9,5,1,0,2,438.0871,0.3456763375171457,0.45454545454545453,0.39285714285714285,0.5,0.5555555555555556,87.61742000000001,0.2,0.0,0.4
"MacMillan, Blake",832350,TRO_AIG,Curveball,8,1,0,3,5,0,1,1,1,0,0,95.04586,0.6092309305349778,0.0,0.375,0.0,0.0,95.04586,1.0,0.0,0.0
"MacMillan, Blake",832350,TRO_AIG,Cutter,119,52,15,35,35,6,32,35,6,0,8,2842.92591,0.2413824536756837,0.28846153846153844,0.29411764705882354,0.17142857142857143,0.1875,81.22645457142858,0.17142857142857143,0.0,0.22857142857142856
"MacMillan, Blake",832350,TRO_AIG,Four-Seam,129,67,25,42,41,11,26,40,5,0,10,3014.24516,0.19131653481671118,0.373134328358209,0.32558139534883723,0.2682926829268293,0.4230769230769231,75.356129,0.125,0.0,0.25
"MacMillan, Blake",832350,TRO_AIG,Sinker,16,8,0,1,2,0,3,6,1,0,3,487.53893,0.2897263893289924,0.0,0.0625,0.0,0.0,81.25648833333334,0.16666666666666666,0.0,0.5
"MacMillan, Blake",832350,TRO_AIG,Slider,96,36,20,35,37,13,20,12,3,0,3,888.9263,0.2285470960332685,0.5555555555555556,0.3645833333333333,0.35135135135135137,0.65,74.07719166666666,0.25,0.0,0.25
"MacMillan, Blake",832350,TRO_AIG,Splitter,39,21,7,13,19,4,7,10,2,1,3,788.77673,0.2702349199162886,0.3333333333333333,0.3333333333333333,0.21052631578947367,0.5714285714285714,78.877673,0.2,0.1,0.3
"MacMillan, Blake",832350,TRO_AIG,,5,1,0,3,0,0,2,1,1,0,1,97.28898,0.44867979676971204,0.0,0.6,,0.0,97.28898,1.0,0.0,1.0
"Maher, Adam",1000133555,TRI_VAL,Changeup,39,7,1,5,11,1,7,5,2,0,4,410.20372,0.415583989296886,0.14285714285714285,0.1282051282051282,0.09090909090909091,0.14285714285714285,82.04074399999999,0.4,0.0,0.8
"Maher, Adam",1000133555,TRI_VAL,Curveball,33,13,3,9,9,0,6,9,1,0,2,697.4292800000001,0.21108297038567647,0.23076923076923078,0.2727272727272727,0.0,0.0,77.49214222222223,0.1111111111111111,0.0,0.2222222222222222
"Maher, Adam",1000133555,TRI_VAL,Cutter,10,6,3,5,5,2,5,3,1,0,2,236.01220999999998,0.3247570183679808,0.5,0.5,0.4,0.4,78.67073666666666,0.3333333333333333,0.0,0.6666666666666666
"Maher, Adam",1000133555,TRI_VAL,Four-Seam,154,66,17,48,50,9,42,44,8,5,20,3537.5812,0.25665509154750316,0.25757575757575757,0.3116883116883117,0.18,0.21428571428571427,80.39957272727273,0.18181818181818182,0.11363636363636363,0.45454545454545453
"Maher, Adam",1000133555,TRI_VAL,Sinker,13,5,2,3,3,0,2,4,0,0,0,293.53714,0.15201162001654056,0.4,0.23076923076923078,0.0,0.0,73.384285,0.0,0.0,0.0
"Maher, Adam",1000133555,TRI_VAL,Slider,89,34,7,22,28,1,14,19,3,0,8,1474.97029,0.25678699224502877,0.20588235294117646,0.24719101123595505,0.03571428571428571,0.07142857142857142,77.63001526315789,0.15789473684210525,0.0,0.42105263157894735
"Maher, Adam",1000133555,TRI_VAL,Splitter,5,2,1,1,2,0,1,1,0,0,0,90.84166,0.35667122755994274,0.5,0.2,0.0,0.0,90.84166,0.0,0.0,0.0
"Maher, Adam",1000133555,TRI_VAL,,1,1,0,0,0,0,0,0,0,0,0,0.0,,0.0,0.0,,,,,,
"Maietta, Dante",1000137704,WIN_CIT29,Changeup,191,80,36,57,63,16,48,34,1,0,6,2641.25375,0.17977826590093182,0.45,0.29842931937172773,0.25396825396825395,0.3333333333333333,77.6839338235294,0.029411764705882353,0.0,0.17647058823529413
"Maietta, Dante",1000137704,WIN_CIT29,Curveball,10,3,1,4,4,0,2,2,0,0,0,154.41558,0.10506341795402263,0.3333333333333333,0.4,0.0,0.0,77.20779,0.0,0.0,0.0
"Maietta, Dante",1000137704,WIN_CIT29,Cutter,7,5,2,3,1,0,2,3,1,1,0,270.52864,0.24234231974949474,0.4,0.42857142857142855,0.0,0.0,90.17621333333334,0.3333333333333333,0.3333333333333333,0.0
"Maietta, Dante",1000137704,WIN_CIT29,Four-Seam,363,170,26,79,98,5,87,122,22,3,40,9709.85219,0.22934266109593363,0.15294117647058825,0.21763085399449036,0.05102040816326531,0.05747126436781609,79.58895237704918,0.18032786885245902,0.02459016393442623,0.32786885245901637
"Maietta, Dante",1000137704,WIN_CIT29,Other,2,0,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,,,,
"Maietta, Dante",1000137704,WIN_CIT29,Sinker,11,2,0,2,3,1,2,2,0,0,0,156.5895,0.1777065627012645,0.0,0.18181818181818182,0.3333333333333333,0.5,78.29475,0.0,0.0,0.0
"Maietta, Dante",1000137704,WIN_CIT29,Slider,52,24,8,12,21,4,13,15,2,0,6,1181.71728,0.2624066181356822,0.3333333333333333,0.23076923076923078,0.19047619047619047,0.3076923076923077,78.781152,0.13333333333333333,0.0,0.4
"Majick, Eli",828663,NEW_ENG23,Changeup,93,38,8,22,14,2,25,27,6,0,4,2266.058,0.2845071633033613,0.21052631578947367,0.23655913978494625,0.14285714285714285,0.08,83.92807407407408,0.2222222222222222,0.0,0.14814814814814814
"Majick, Eli",828663,NEW_ENG23,Curveball,43,18,3,13,15,3,11,11,0,0,3,864.41339,0.22085870374787567,0.16666666666666666,0.3023255813953488,0.2,0.2727272727272727,78.58303545454545,0.0,0.0,0.2727272727272727
"Majick, Eli",828663,NEW_ENG23,Cutter,66,31,6,16,14,2,18,22,2,0,8,1643.08905,0.18739747232869897,0.1935483870967742,0.24242424242424243,0.14285714285714285,0.1111111111111111,74.68586590909091,0.09090909090909091,0.0,0.36363636363636365
"Majick, Eli",828663,NEW_ENG23,Four-Seam,24,6,0,3,11,0,4,5,0,0,0,393.07551,0.08935399081057224,0.0,0.125,0.0,0.0,78.61510200000001,0.0,0.0,0.0
"Majick, Eli",828663,NEW_ENG23,Sinker,236,108,17,67,62,12,74,77,18,0,23,6289.97558,0.2812276981999892,0.1574074074074074,0.2838983050847458,0.1935483870967742,0.16216216216216217,81.68799454545454,0.23376623376623376,0.0,0.2987012987012987
"Majick, Eli",828663,NEW_ENG23,Slider,175,65,13,59,38,9,37,47,4,1,16,3654.02059,0.22924311421629892,0.2,0.33714285714285713,0.23684210526315788,0.24324324324324326,77.74511893617021,0.0851063829787234,0.02127659574468085,0.3404255319148936
"Majick, Eli",828663,NEW_ENG23,Splitter,1,0,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,,,,
"Mandler, Max",825993,TRI_VAL,Changeup,3,1,0,1,0,0,1,1,1,0,0,100.6186,0.3594571830454385,0.0,0.3333333333333333,,0.0,100.6186,1.0,0.0,0.0
"Mandler, Max",825993,TRI_VAL,Curveball,2,0,0,1,0,0,0,0,0,0,0,0.0,,,0.5,,,,,,
"Mandler, Max",825993,TRI_VAL,Four-Seam,38,6,2,9,5,1,11,3,1,1,1,270.27304,0.36299712380158794,0.3333333333333333,0.23684210526315788,0.2,0.09090909090909091,90.09101333333332,0.3333333333333333,0.3333333333333333,0.3333333333333333
"Mannering, Shawn",1000457814,DOW_EAS1,Changeup,16,8,1,1,6,0,5,6,1,0,0,393.6499,0.1861047883516985,0.125,0.0625,0.0,0.0,65.60831666666667,0.16666666666666666,0.0,0.0
"Mannering, Shawn",1000457814,DOW_EAS1,Curveball,2,1,0,0,1,0,1,0,0,0,0,0.0,,0.0,0.0,0.0,0.0,,,,
"Mannering, Shawn",1000457814,DOW_EAS1,Four-Seam,3,1,0,1,1,0,0,1,0,0,0,78.63589,0.0,0.0,0.3333333333333333,0.0,,78.63589,0.0,0.0,0.0
"Mannering, Shawn",1000457814,DOW_EAS1,Sinker,59,18,4,15,10,1,15,15,2,1,4,1122.70383,0.2612056106647965,0.2222222222222222,0.2542372881355932,0.1,0.06666666666666667,74.84692199999999,0.13333333333333333,0.06666666666666667,0.26666666666666666
"Mannering, Shawn",1000457814,DOW_EAS1,Slider,23,10,6,8,5,2,4,4,0,0,1,231.3971,0.050721931558230945,0.6,0.34782608695652173,0.4,0.5,57.849275,0.0,0.0,0.25
"Mannering, Shawn",1000457814,DOW_EAS1,,3,1,0,1,1,0,1,0,0,0,0,0.0,,0.0,0.3333333333333333,0.0,0.0,,,,
"Manning, Noah",828538,WIN_CIT29,Changeup,50,4,1,2,3,0,3,7,1,0,3,595.63298,0.3149217381112858,0.25,0.04,0.0,0.0,85.09042571428571,0.14285714285714285,0.0,0.42857142857142855
"Manning, Noah",828538,WIN_CIT29,Curveball,19,1,0,0,1,0,1,1,0,0,1,83.86364,0.4863510916478684,0.0,0.0,0.0,0.0,83.86364,0.0,0.0,1.0
"Manning, Noah",828538,WIN_CIT29,Cutter,3,0,0,0,0,0,0,1,0,0,0,73.70589,0.12674148766191895,,0.0,,,73.70589,0.0,0.0,0.0
"Manning, Noah",828538,WIN_CIT29,Four-Seam,32,0,0,0,0,0,0,6,2,0,3,539.95093,0.39477390480628616,,0.0,,,89.99182166666667,0.3333333333333333,0.0,0.5
"Manning, Noah",828538,WIN_CIT29,Other,2,0,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,,,,
"Manning, Noah",828538,WIN_CIT29,Sinker,55,19,4,16,14,2,13,13,3,0,5,1088.97793,0.32508435443484657,0.21052631578947367,0.2909090909090909,0.14285714285714285,0.15384615384615385,83.76753307692307,0.23076923076923078,0.0,0.38461538461538464
"Manning, Noah",828538,WIN_CIT29,Slider,20,6,2,3,4,1,3,4,0,0,0,292.55506,0.10857476460342794,0.3333333333333333,0.15,0.25,0.3333333333333333,73.138765,0.0,0.0,0.0
"Manning, Noah",828538,WIN_CIT29,Splitter,1,0,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,,,,
"Manning, Noah",828538,WIN_CIT29,,1,0,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,,,,
"Marklund, Brandon",647282,OTT_TIT,Changeup,33,7,2,4,7,0,6,5,0,0,0,362.92956,0.15059413042403186,0.2857142857142857,0.12121212121212122,0.0,0.0,72.585912,0.0,0.0,0.0
"Marklund, Brandon",647282,OTT_TIT,Curveball,17,8,2,3,6,0,3,5,1,0,1,419.795,0.1786013195947518,0.25,0.17647058823529413,0.0,0.0,83.959,0.2,0.0,0.2
"Marklund, Brandon",647282,OTT_TIT,Four-Seam,279,107,21,73,68,9,70,65,11,0,16,5271.08082,0.24288234405146325,0.19626168224299065,0.2616487455197133,0.1323529411764706,0.12857142857142856,81.09355107692308,0.16923076923076924,0.0,0.24615384615384617
