dependent,model,formula,term,coefficient,robust_se,t_stat,p_value,p_stars,ci_lower,ci_upper,r_squared,adj_r_squared,aic,bic,sample_size,sample
xwoba_frontier,Cook's distance <= 4/n,xwoba_frontier ~ movement_quality_20_80 + location_score_20_80 + pitch_count + batted_ball_count + C(pitch_type) + C(batter_side),pitch_type_Four-Seam,-0.013399436438195711,0.006599618161249877,-2.0303351058810413,0.04260786430508127,*,-0.02635137930921922,-0.0004474935671722,0.1213041880677369,0.11086611686767756,-5632.6475388615845,-5574.52253947351,938,All
xwoba_frontier,Cook's distance <= 4/n,xwoba_frontier ~ movement_quality_20_80 + location_score_20_80 + pitch_count + batted_ball_count + C(pitch_type) + C(batter_side),pitch_type_Sinker,-0.00363133570658974,0.007163308819314718,-0.5069355235388461,0.6123207504817227,,-0.017689537912896184,0.010426866499716705,0.1213041880677369,0.11086611686767756,-5632.6475388615845,-5574.52253947351,938,All
xwoba_frontier,Cook's distance <= 4/n,xwoba_frontier ~ movement_quality_20_80 + location_score_20_80 + pitch_count + batted_ball_count + C(pitch_type) + C(batter_side),pitch_type_Slider,-0.01630375867453143,0.006444051632039037,-2.5300478030733236,0.011569488265427008,*,-0.02895039770073362,-0.0036571196483292396,0.1213041880677369,0.11086611686767756,-5632.6475388615845,-5574.52253947351,938,All
xwoba_frontier,Cook's distance <= 4/n,xwoba_frontier ~ movement_quality_20_80 + location_score_20_80 + pitch_count + batted_ball_count + C(pitch_type) + C(batter_side),pitch_type_Splitter,-0.05882764795375402,0.005779787631140763,-10.17816773003875,3.885140216152424e-23,***,-0.07017064952992492,-0.047484646377583116,0.1213041880677369,0.11086611686767756,-5632.6475388615845,-5574.52253947351,938,All
xwoba_frontier,Cook's distance <= 4/n,xwoba_frontier ~ movement_quality_20_80 + location_score_20_80 + pitch_count + batted_ball_count + C(pitch_type) + C(batter_side),batter_side_R,0.0022465885179316983,0.0033479827137235245,0.6710275141872256,0.5023703410950294,,-0.004323925075707637,0.008817102111571034,0.1213041880677369,0.11086611686767756,-5632.6475388615845,-5574.52253947351,938,All
xwoba_frontier,Pitch-type-specific,xwoba_frontier ~ movement_quality_20_80 + location_score_20_80 + C(batter_side),Intercept,0.4122225808030839,0.046247565998248315,8.91338975155357,9.3305087058789e-15,***,0.32060650876042385,0.5038386528457439,0.13729999293199324,0.11459736116704566,-700.9990655146008,-689.9163270167381,118,Changeup
xwoba_frontier,Pitch-type-specific,xwoba_frontier ~ movement_quality_20_80 + location_score_20_80 + C(batter_side),movement_quality_20_80,-0.0011786053203887525,0.0005429216344054738,-2.1708571655638367,0.032015306173759084,*,-0.00225412889655046,-0.00010308174422704488,0.13729999293199324,0.11459736116704566,-700.9990655146008,-689.9163270167381,118,Changeup
xwoba_frontier,Pitch-type-specific,xwoba_frontier ~ movement_quality_20_80 + location_score_20_80 + C(batter_side),location_score_20_80,-0.0020164020353484295,0.0005606155784248961,-3.5967641873486764,0.00047770663966383427,***,-0.0031269771783334283,-0.0009058268923634305,0.13729999293199324,0.11459736116704566,-700.9990655146008,-689.9163270167381,118,Changeup
xwoba_frontier,Pitch-type-specific,xwoba_frontier ~ movement_quality_20_80 + location_score_20_80 + C(batter_side),batter_side_R,0.0025876198745772346,0.010245183151802378,0.25256941103312625,0.8010558071114415,,-0.01770800904049529,0.022883248789649757,0.13729999293199324,0.11459736116704566,-700.9990655146008,-689.9163270167381,118,Changeup
xwoba_frontier,Pitch-type-specific,xwoba_frontier ~ movement_quality_20_80 + location_score_20_80 + C(batter_side),Intercept,0.09331009779801666,0.17937960374022022,0.5201823164530428,0.6045778367179494,,-0.26445124099628803,0.4510714365923213,0.15029513929936644,0.11387921669791068,-407.21603977403316,-397.9997794012165,74,Curveball
xwoba_frontier,Pitch-type-specific,xwoba_frontier ~ movement_quality_20_80 + location_score_20_80 + C(batter_side),movement_quality_20_80,0.0042361211722659695,0.002240839524259231,1.8904170184459468,0.06284213759662012,+,-0.0002330923364403303,0.00870533468097227,0.15029513929936644,0.11387921669791068,-407.21603977403316,-397.9997794012165,74,Curveball
xwoba_frontier,Pitch-type-specific,xwoba_frontier ~ movement_quality_20_80 + location_score_20_80 + C(batter_side),location_score_20_80,-0.003472726121796785,0.00108833377084301,-3.1908649853866557,0.0021241382984960007,**,-0.005643339384359962,-0.0013021128592336081,0.15029513929936644,0.11387921669791068,-407.21603977403316,-397.9997794012165,74,Curveball
xwoba_frontier,Pitch-type-specific,xwoba_frontier ~ movement_quality_20_80 + location_score_20_80 + C(batter_side),batter_side_R,0.01408517935411923,0.014935111219162594,0.9430916949615445,0.3488776571928015,,-0.01570196072980885,0.043872319438047314,0.15029513929936644,0.11387921669791068,-407.21603977403316,-397.9997794012165,74,Curveball
xwoba_frontier,Pitch-type-specific,xwoba_frontier ~ movement_quality_20_80 + location_score_20_80 + C(batter_side),Intercept,0.24203365025601403,0.11719117463436374,2.065289054497138,0.04707507129894574,*,0.003323039084022872,0.4807442614280052,0.07728964837688412,-0.009214447087783073,-204.80345140679097,-198.46937565296653,36,Cutter
xwoba_frontier,Pitch-type-specific,xwoba_frontier ~ movement_quality_20_80 + location_score_20_80 + C(batter_side),movement_quality_20_80,5.568702941771372e-06,0.001022002368161896,0.005448816084239474,0.9956863230227802,,-0.0020761819978623816,0.002087319403745924,0.07728964837688412,-0.009214447087783073,-204.80345140679097,-198.46937565296653,36,Cutter
xwoba_frontier,Pitch-type-specific,xwoba_frontier ~ movement_quality_20_80 + location_score_20_80 + C(batter_side),location_score_20_80,-0.0006473270258222127,0.002197342830889761,-0.2945953707005716,0.7702057253270029,,-0.005123167905074579,0.0038285138534301533,0.07728964837688412,-0.009214447087783073,-204.80345140679097,-198.46937565296653,36,Cutter
xwoba_frontier,Pitch-type-specific,xwoba_frontier ~ movement_quality_20_80 + location_score_20_80 + C(batter_side),batter_side_R,0.030009633327463828,0.01891569315329719,1.5864939806465856,0.12246091892078002,,-0.008520372771147172,0.06853963942607483,0.07728964837688412,-0.009214447087783073,-204.80345140679097,-198.46937565296653,36,Cutter
xwoba_frontier,Pitch-type-specific,xwoba_frontier ~ movement_quality_20_80 + location_score_20_80 + C(batter_side),Intercept,0.3005591015477536,0.01803330407913265,16.666890339610447,2.9183443382362735e-47,***,0.265102136160726,0.33601606693478125,0.039819564037317345,0.03227887998525436,-2269.2441940573785,-2253.4208445795193,386,Four-Seam
xwoba_frontier,Pitch-type-specific,xwoba_frontier ~ movement_quality_20_80 + location_score_20_80 + C(batter_side),movement_quality_20_80,-0.00011139844509884777,0.00027668094833339604,-0.4026241986297317,0.6874499208158869,,-0.0006554067291747105,0.000432609838977015,0.039819564037317345,0.03227887998525436,-2269.2441940573785,-2253.4208445795193,386,Four-Seam
xwoba_frontier,Pitch-type-specific,xwoba_frontier ~ movement_quality_20_80 + location_score_20_80 + C(batter_side),location_score_20_80,-0.0010937328715059681,0.0002855519274667463,-3.8302415998692143,0.00014959687850979916,***,-0.001655183217153022,-0.0005322825258589142,0.039819564037317345,0.03227887998525436,-2269.2441940573785,-2253.4208445795193,386,Four-Seam
xwoba_frontier,Pitch-type-specific,xwoba_frontier ~ movement_quality_20_80 + location_score_20_80 + C(batter_side),batter_side_R,0.0013205251212735306,0.005478310499542017,0.24104605268064408,0.8096487476986336,,-0.009450893411308219,0.01209194365385528,0.039819564037317345,0.03227887998525436,-2269.2441940573785,-2253.4208445795193,386,Four-Seam
xwoba_frontier,Pitch-type-specific,xwoba_frontier ~ movement_quality_20_80 + location_score_20_80 + C(batter_side),Intercept,0.35784702531434626,0.04077963745906379,8.775139937758574,1.541432928257012e-15,***,0.2773606039450359,0.4383334466836566,0.053741083395847045,0.03742627448887892,-986.9089272345533,-974.1817930333849,178,Sinker
xwoba_frontier,Pitch-type-specific,xwoba_frontier ~ movement_quality_20_80 + location_score_20_80 + C(batter_side),movement_quality_20_80,-0.00043827244594758796,0.0004398207874737659,-0.9964796081261387,0.32040091414057204,,-0.001306342969211335,0.000429798077316159,0.053741083395847045,0.03742627448887892,-986.9089272345533,-974.1817930333849,178,Sinker
xwoba_frontier,Pitch-type-specific,xwoba_frontier ~ movement_quality_20_80 + location_score_20_80 + C(batter_side),location_score_20_80,-0.0017193370895906492,0.0007553747685811485,-2.2761378339657155,0.02405642943288658,*,-0.003210213804146987,-0.00022846037503431132,0.053741083395847045,0.03742627448887892,-986.9089272345533,-974.1817930333849,178,Sinker
xwoba_frontier,Pitch-type-specific,xwoba_frontier ~ movement_quality_20_80 + location_score_20_80 + C(batter_side),batter_side_R,-0.008751985037668388,0.009422443979959127,-0.9288444756247151,0.35425643445380844,,-0.027348982062494864,0.009845011987158087,0.053741083395847045,0.03742627448887892,-986.9089272345533,-974.1817930333849,178,Sinker
xwoba_frontier,Pitch-type-specific,xwoba_frontier ~ movement_quality_20_80 + location_score_20_80 + C(batter_side),Intercept,0.34767092100832997,0.053144781256461944,6.541957889158801,5.898980682102991e-10,***,0.24281563436202,0.4525262076546399,0.0653029780056712,0.04998007600576426,-1049.3742915952926,-1036.449857127874,187,Slider
xwoba_frontier,Pitch-type-specific,xwoba_frontier ~ movement_quality_20_80 + location_score_20_80 + C(batter_side),movement_quality_20_80,-0.0008701710557655274,0.0007911879733804881,-1.0998284668655545,0.2728515722772221,,-0.002431194354357746,0.0006908522428266914,0.0653029780056712,0.04998007600576426,-1049.3742915952926,-1036.449857127874,187,Slider
xwoba_frontier,Pitch-type-specific,xwoba_frontier ~ movement_quality_20_80 + location_score_20_80 + C(batter_side),location_score_20_80,-0.0011771109160125751,0.0003965526593301609,-2.968359657456083,0.0033946101432113488,**,-0.0019595140378499557,-0.0003947077941751947,0.0653029780056712,0.04998007600576426,-1049.3742915952926,-1036.449857127874,187,Slider
xwoba_frontier,Pitch-type-specific,xwoba_frontier ~ movement_quality_20_80 + location_score_20_80 + C(batter_side),batter_side_R,0.0025448098327416325,0.010713957251384501,0.23752286601785552,0.8125168920600546,,-0.0185939554825006,0.023683575147983863,0.0653029780056712,0.04998007600576426,-1049.3742915952926,-1036.449857127874,187,Slider
xwoba_frontier,Batter-side-specific,xwoba_frontier ~ movement_quality_20_80 + location_score_20_80 + C(pitch_type),Intercept,0.3173296400354266,0.024988769677522612,12.69889010665717,5.028704598238248e-32,***,0.2682277014589306,0.36643157861192255,0.06675935031760483,0.05107463351621999,-2728.341405389661,-2690.6840653712234,485,L
xwoba_frontier,Batter-side-specific,xwoba_frontier ~ movement_quality_20_80 + location_score_20_80 + C(pitch_type),movement_quality_20_80,-0.00012877069795283344,0.00032671630057564847,-0.39413612888597716,0.693657047996044,,-0.0007707552345999345,0.0005132138386942675,0.06675935031760483,0.05107463351621999,-2728.341405389661,-2690.6840653712234,485,L
xwoba_frontier,Batter-side-specific,xwoba_frontier ~ movement_quality_20_80 + location_score_20_80 + C(pitch_type),location_score_20_80,-0.001313795554281462,0.0003191678682921691,-4.116315220925691,4.537850428234326e-05,***,-0.0019409477217036933,-0.0006866433868592309,0.06675935031760483,0.05107463351621999,-2728.341405389661,-2690.6840653712234,485,L
xwoba_frontier,Batter-side-specific,xwoba_frontier ~ movement_quality_20_80 + location_score_20_80 + C(pitch_type),pitch_type_Curveball,0.008849518877647086,0.014945434060036334,0.5921219043955671,0.5540501017632988,,-0.020517664648601996,0.038216702403896165,0.06675935031760483,0.05107463351621999,-2728.341405389661,-2690.6840653712234,485,L
xwoba_frontier,Batter-side-specific,xwoba_frontier ~ movement_quality_20_80 + location_score_20_80 + C(pitch_type),pitch_type_Cutter,-0.03823370678528937,0.015210259671002705,-2.5136787676399273,0.012276947262501486,*,-0.06812126210458636,-0.008346151465992376,0.06675935031760483,0.05107463351621999,-2728.341405389661,-2690.6840653712234,485,L
xwoba_frontier,Batter-side-specific,xwoba_frontier ~ movement_quality_20_80 + location_score_20_80 + C(pitch_type),pitch_type_Four-Seam,-0.005235196875850601,0.010360012911828335,-0.5053272539721858,0.6135628985497739,,-0.025592210214761494,0.015121816463060291,0.06675935031760483,0.05107463351621999,-2728.341405389661,-2690.6840653712234,485,L
xwoba_frontier,Batter-side-specific,xwoba_frontier ~ movement_quality_20_80 + location_score_20_80 + C(pitch_type),pitch_type_Sinker,0.00985218285158784,0.012161917288097573,0.8100846781148408,0.4182963016555198,,-0.014045500922325559,0.03374986662550124,0.06675935031760483,0.05107463351621999,-2728.341405389661,-2690.6840653712234,485,L
xwoba_frontier,Batter-side-specific,xwoba_frontier ~ movement_quality_20_80 + location_score_20_80 + C(pitch_type),pitch_type_Slider,-0.013725405326675703,0.010846753378692875,-1.2653929565355095,0.20634955757950513,,-0.03503884432459675,0.007588033671245345,0.06675935031760483,0.05107463351621999,-2728.341405389661,-2690.6840653712234,485,L
xwoba_frontier,Batter-side-specific,xwoba_frontier ~ movement_quality_20_80 + location_score_20_80 + C(pitch_type),pitch_type_Splitter,-0.035809352855244385,0.02304660850660469,-1.553779717522522,0.12090156853024281,,-0.08109502197347057,0.009476316262981795,0.06675935031760483,0.05107463351621999,-2728.341405389661,-2690.6840653712234,485,L
xwoba_frontier,Batter-side-specific,xwoba_frontier ~ movement_quality_20_80 + location_score_20_80 + C(pitch_type),Intercept,0.34680548104309966,0.021920855632057683,15.820800376784629,6.590433817399468e-46,***,0.3037358718519521,0.3898750902342472,0.11954620932503324,0.10528784834244265,-2931.542255974683,-2893.5569444437856,503,R
xwoba_frontier,Batter-side-specific,xwoba_frontier ~ movement_quality_20_80 + location_score_20_80 + C(pitch_type),movement_quality_20_80,-0.0004682967906142118,0.00026127882752420973,-1.7923258269781543,0.07369257759686333,+,-0.000981651614909117,4.505803368069338e-05,0.11954620932503324,0.10528784834244265,-2931.542255974683,-2893.5569444437856,503,R
xwoba_frontier,Batter-side-specific,xwoba_frontier ~ movement_quality_20_80 + location_score_20_80 + C(pitch_type),location_score_20_80,-0.0014559553836451871,0.00026496115192715003,-5.49497680341266,6.268967644030712e-08,***,-0.0019765451569590405,-0.0009353656103313336,0.11954620932503324,0.10528784834244265,-2931.542255974683,-2893.5569444437856,503,R
xwoba_frontier,Batter-side-specific,xwoba_frontier ~ movement_quality_20_80 + location_score_20_80 + C(pitch_type),pitch_type_Curveball,0.019161471658204768,0.01280443601320998,1.4964713509002983,0.1351694661430129,,-0.00599639919586472,0.044319342512274255,0.11954620932503324,0.10528784834244265,-2931.542255974683,-2893.5569444437856,503,R
xwoba_frontier,Batter-side-specific,xwoba_frontier ~ movement_quality_20_80 + location_score_20_80 + C(pitch_type),pitch_type_Cutter,-0.013141106306318873,0.014393514165485495,-0.9129880413658954,0.3616941816337114,,-0.0414211625413553,0.015138949928717553,0.11954620932503324,0.10528784834244265,-2931.542255974683,-2893.5569444437856,503,R
xwoba_frontier,Batter-side-specific,xwoba_frontier ~ movement_quality_20_80 + location_score_20_80 + C(pitch_type),pitch_type_Four-Seam,-0.012549428828275673,0.009493029347970888,-1.3219625019865848,0.1867924413005776,,-0.03120112157786297,0.006102263921311626,0.11954620932503324,0.10528784834244265,-2931.542255974683,-2893.5569444437856,503,R
xwoba_frontier,Batter-side-specific,xwoba_frontier ~ movement_quality_20_80 + location_score_20_80 + C(pitch_type),pitch_type_Sinker,-0.008739893888378297,0.010772189052638869,-0.8113387024373918,0.41756192463536995,,-0.029904851151808028,0.012425063375051434,0.11954620932503324,0.10528784834244265,-2931.542255974683,-2893.5569444437856,503,R
xwoba_frontier,Batter-side-specific,xwoba_frontier ~ movement_quality_20_80 + location_score_20_80 + C(pitch_type),pitch_type_Slider,-0.007941286076048628,0.009469009364495963,-0.8386607057148415,0.402065355672421,,-0.02654578489678536,0.010663212744688105,0.11954620932503324,0.10528784834244265,-2931.542255974683,-2893.5569444437856,503,R
xwoba_frontier,Batter-side-specific,xwoba_frontier ~ movement_quality_20_80 + location_score_20_80 + C(pitch_type),pitch_type_Splitter,-0.12091757125310493,0.11022806160558461,-1.096976300697088,0.2731861909813095,,-0.3374912130368414,0.09565607053063155,0.11954620932503324,0.10528784834244265,-2931.542255974683,-2893.5569444437856,503,R
woba_value,WLS pitch_count,woba_value ~ weighted full model,Intercept,0.52929940641006,0.06580545647267906,8.043396927575651,2.519269748768998e-15,***,0.4001629394515863,0.6584358733685337,0.28321417530245296,0.27513564654049294,-2245.795000843657,-2187.0468084706827,988,
woba_value,WLS pitch_count,woba_value ~ weighted full model,movement_quality_20_80,0.00015559419325870288,0.00015360753531297593,1.012933336516852,0.3113430451560696,,-0.00014584485863439206,0.0004570332451517978,0.28321417530245296,0.27513564654049294,-2245.795000843657,-2187.0468084706827,988,
woba_value,WLS pitch_count,woba_value ~ weighted full model,location_score_20_80,-0.00014383814101786462,0.00014727094788877858,-0.9766905359127146,0.32896439760007345,,-0.00043284228923585056,0.00014516600720012132,0.28321417530245296,0.27513564654049294,-2245.795000843657,-2187.0468084706827,988,
woba_value,WLS pitch_count,woba_value ~ weighted full model,pitch_count,3.831085301775643e-05,9.372009627172459e-05,0.4087794885173932,0.682791170270315,,-0.00014560523486111573,0.00022222694089662858,0.28321417530245296,0.27513564654049294,-2245.795000843657,-2187.0468084706827,988,
woba_value,WLS pitch_count,woba_value ~ weighted full model,batted_ball_count,0.0003891137719050833,0.00010074562607793162,3.8623391114179486,0.00011971092313962346,***,0.00019141080150436896,0.0005868167423057977,0.28321417530245296,0.27513564654049294,-2245.795000843657,-2187.0468084706827,988,
woba_value,WLS pitch_count,woba_value ~ weighted full model,pitch_type_Curveball,-0.015058120097835553,0.007769080639423208,-1.9382113272740464,0.05288553924700323,+,-0.03030414495759971,0.0001879047619286027,0.28321417530245296,0.27513564654049294,-2245.795000843657,-2187.0468084706827,988,
woba_value,WLS pitch_count,woba_value ~ weighted full model,pitch_type_Cutter,-0.00869324206860423,0.0074928275999802075,-1.1602084730505735,0.24624765946624053,,-0.02339714863890678,0.006010664501698319,0.28321417530245296,0.27513564654049294,-2245.795000843657,-2187.0468084706827,988,
woba_value,WLS pitch_count,woba_value ~ weighted full model,pitch_type_Four-Seam,0.010238839286462692,0.006190169238084474,1.6540483616294577,0.09843923415123063,+,-0.0019087336980532534,0.022386412270978637,0.28321417530245296,0.27513564654049294,-2245.795000843657,-2187.0468084706827,988,
woba_value,WLS pitch_count,woba_value ~ weighted full model,pitch_type_Sinker,0.016822218909019845,0.006374825210448217,2.6388517886652876,0.008451263740833116,**,0.00431227749562239,0.0293321603224173,0.28321417530245296,0.27513564654049294,-2245.795000843657,-2187.0468084706827,988,
woba_value,WLS pitch_count,woba_value ~ weighted full model,pitch_type_Slider,-0.01821326206249447,0.005003429450499737,-3.640155665765478,0.00028677505195398004,***,-0.028031979788155567,-0.008394544336833372,0.28321417530245296,0.27513564654049294,-2245.795000843657,-2187.0468084706827,988,
woba_value,WLS pitch_count,woba_value ~ weighted full model,pitch_type_Splitter,-0.03285287245443036,0.014945452879147614,-2.1981851416672535,0.028170080333266498,*,-0.06218179265892382,-0.0035239522499369014,0.28321417530245296,0.27513564654049294,-2245.795000843657,-2187.0468084706827,988,
woba_value,WLS pitch_count,woba_value ~ weighted full model,batter_side_R,0.004543982753518743,0.0026571818320538934,1.7100759529152845,0.08756965232980014,+,-0.0006704643797542835,0.009758429886791771,0.28321417530245296,0.27513564654049294,-2245.795000843657,-2187.0468084706827,988,
woba_value,WLS batted_ball_count,woba_value ~ weighted full model,Intercept,0.27215161652685727,0.045705131089185766,5.9545090461681385,3.635853535926676e-09,***,0.1824599789772901,0.3618432540764244,0.36921948555203943,0.3621102789342858,-2707.9140130376604,-2649.165820664686,988,
woba_value,WLS batted_ball_count,woba_value ~ weighted full model,movement_quality_20_80,0.0005115559319100928,0.0001515425784055409,3.3756580974960415,0.0007654205675425484,***,0.00021416914640555142,0.0008089427174146342,0.36921948555203943,0.3621102789342858,-2707.9140130376604,-2649.165820664686,988,
woba_value,WLS batted_ball_count,woba_value ~ weighted full model,location_score_20_80,-6.992873021000016e-05,0.00015033685294718157,-0.4651469605697313,0.6419299793687756,,-0.00036494940302175826,0.00022509194260175792,0.36921948555203943,0.3621102789342858,-2707.9140130376604,-2649.165820664686,988,
woba_value,WLS batted_ball_count,woba_value ~ weighted full model,pitch_count,-0.0002175812906967364,6.921471728661623e-05,-3.143569738148872,0.0017193996370236592,**,-0.00035340808274450725,-8.175449864896553e-05,0.36921948555203943,0.3621102789342858,-2707.9140130376604,-2649.165820664686,988,
woba_value,WLS batted_ball_count,woba_value ~ weighted full model,batted_ball_count,0.0006348824836993687,0.00015577691767807618,4.075587661911487,4.9629002914742905e-05,***,0.0003291862411548059,0.0009405787262439314,0.36921948555203943,0.3621102789342858,-2707.9140130376604,-2649.165820664686,988,
woba_value,WLS batted_ball_count,woba_value ~ weighted full model,pitch_type_Curveball,-0.015078070305958337,0.009245314389214812,-1.6308877850111585,0.10323662336437553,,-0.033221052668510956,0.003064912056594281,0.36921948555203943,0.3621102789342858,-2707.9140130376604,-2649.165820664686,988,
woba_value,WLS batted_ball_count,woba_value ~ weighted full model,pitch_type_Cutter,0.002330065296815542,0.009591279022809783,0.2429358265226388,0.8081061560026145,,-0.016491837217192697,0.021151967810823777,0.36921948555203943,0.3621102789342858,-2707.9140130376604,-2649.165820664686,988,
woba_value,WLS batted_ball_count,woba_value ~ weighted full model,pitch_type_Four-Seam,0.02345389270571477,0.006462911921103068,3.6289977322964564,0.00029928375837438376,***,0.010771090146605428,0.03613669526482411,0.36921948555203943,0.3621102789342858,-2707.9140130376604,-2649.165820664686,988,
woba_value,WLS batted_ball_count,woba_value ~ weighted full model,pitch_type_Sinker,0.03226156206312067,0.006608916026038626,4.881520953816415,1.2291948479291912e-06,***,0.019292241405308677,0.04523088272093266,0.36921948555203943,0.3621102789342858,-2707.9140130376604,-2649.165820664686,988,
woba_value,WLS batted_ball_count,woba_value ~ weighted full model,pitch_type_Slider,-0.019097655798409597,0.006092465926055965,-3.1346348145721525,0.0017720885938308914,**,-0.03105349604218023,-0.0071418155546389625,0.36921948555203943,0.3621102789342858,-2707.9140130376604,-2649.165820664686,988,
woba_value,WLS batted_ball_count,woba_value ~ weighted full model,pitch_type_Splitter,-0.020855772088819797,0.023639914782752364,-0.8822270418688704,0.3778712658905436,,-0.06724668308434611,0.025535138906706518,0.36921948555203943,0.3621102789342858,-2707.9140130376604,-2649.165820664686,988,
woba_value,WLS batted_ball_count,woba_value ~ weighted full model,batter_side_R,0.005354516373736051,0.0029525428678887967,1.8135270556003054,0.0700575965222556,+,-0.00043954653441956835,0.01114857928189167,0.36921948555203943,0.3621102789342858,-2707.9140130376604,-2649.165820664686,988,
woba_value,Standardized OLS,woba_value ~ movement_quality_20_80 + location_score_20_80 + pitch_count + batted_ball_count + C(pitch_type) + C(batter_side),Intercept,-0.009976527931128083,0.10171467941412533,-0.09808346237330441,0.9218861583685043,,-0.2095811662304966,0.18962811036824045,0.11529125221602932,0.10532014952584112,-97.02682524794619,-38.27863287497178,988,All
woba_value,Standardized OLS,woba_value ~ movement_quality_20_80 + location_score_20_80 + pitch_count + batted_ball_count + C(pitch_type) + C(batter_side),movement_quality_20_80,-0.024843247061931698,0.06266026731098548,-0.3964752805575125,0.6918411074105069,,-0.14780760249610014,0.09812110837223674,0.11529125221602932,0.10532014952584112,-97.02682524794619,-38.27863287497178,988,All
woba_value,Standardized OLS,woba_value ~ movement_quality_20_80 + location_score_20_80 + pitch_count + batted_ball_count + C(pitch_type) + C(batter_side),location_score_20_80,-0.1325975150558188,0.03282681198864781,-4.039305281965053,5.78173741038489e-05,***,-0.19701677067611895,-0.06817825943551865,0.11529125221602932,0.10532014952584112,-97.02682524794619,-38.27863287497178,988,All
woba_value,Standardized OLS,woba_value ~ movement_quality_20_80 + location_score_20_80 + pitch_count + batted_ball_count + C(pitch_type) + C(batter_side),pitch_count,-0.2757086832158142,0.050284559925358574,-5.482968999332416,5.326646075417294e-08,***,-0.3743869807217124,-0.177030385709916,0.11529125221602932,0.10532014952584112,-97.02682524794619,-38.27863287497178,988,All
woba_value,Standardized OLS,woba_value ~ movement_quality_20_80 + location_score_20_80 + pitch_count + batted_ball_count + C(pitch_type) + C(batter_side),batted_ball_count,0.2393961713743377,0.05148147179959286,4.650142332881613,3.773041997567038e-06,***,0.13836905693160337,0.34042328581707204,0.11529125221602932,0.10532014952584112,-97.02682524794619,-38.27863287497178,988,All
woba_value,Standardized OLS,woba_value ~ movement_quality_20_80 + location_score_20_80 + pitch_count + batted_ball_count + C(pitch_type) + C(batter_side),pitch_type_Curveball,-0.3717650338674928,0.167456581970511,-2.2200682080860843,0.02664322748322009,*,-0.7003814210753219,-0.04314864665966378,0.11529125221602932,0.10532014952584112,-97.02682524794619,-38.27863287497178,988,All
woba_value,Standardized OLS,woba_value ~ movement_quality_20_80 + location_score_20_80 + pitch_count + batted_ball_count + C(pitch_type) + C(batter_side),pitch_type_Cutter,-0.226167016405914,0.19799091261505872,-1.1423100859464006,0.2536053017424138,,-0.6147038994470305,0.16236986663520256,0.11529125221602932,0.10532014952584112,-97.02682524794619,-38.27863287497178,988,All
woba_value,Standardized OLS,woba_value ~ movement_quality_20_80 + location_score_20_80 + pitch_count + batted_ball_count + C(pitch_type) + C(batter_side),pitch_type_Four-Seam,0.07615080481307332,0.1351925369962146,0.5632766904522661,0.5733758660674151,,-0.18915069938805915,0.34145230901420576,0.11529125221602932,0.10532014952584112,-97.02682524794619,-38.27863287497178,988,All
woba_value,Standardized OLS,woba_value ~ movement_quality_20_80 + location_score_20_80 + pitch_count + batted_ball_count + C(pitch_type) + C(batter_side),pitch_type_Sinker,0.13607816697108266,0.14864926498534048,0.9154311458216927,0.36019144809409925,,-0.15563078734869457,0.4277871212908599,0.11529125221602932,0.10532014952584112,-97.02682524794619,-38.27863287497178,988,All
woba_value,Standardized OLS,woba_value ~ movement_quality_20_80 + location_score_20_80 + pitch_count + batted_ball_count + C(pitch_type) + C(batter_side),pitch_type_Slider,-0.3671387374665223,0.11707618529677571,-3.1358959683889984,0.0017645625765487928,**,-0.5968887573676563,-0.13738871756538826,0.11529125221602932,0.10532014952584112,-97.02682524794619,-38.27863287497178,988,All
woba_value,Standardized OLS,woba_value ~ movement_quality_20_80 + location_score_20_80 + pitch_count + batted_ball_count + C(pitch_type) + C(batter_side),pitch_type_Splitter,-0.7928677904276563,0.39543152709698776,-2.0050697430435007,0.04523133661076626,*,-1.5688616527983223,-0.016873928056990284,0.11529125221602932,0.10532014952584112,-97.02682524794619,-38.27863287497178,988,All
woba_value,Standardized OLS,woba_value ~ movement_quality_20_80 + location_score_20_80 + pitch_count + batted_ball_count + C(pitch_type) + C(batter_side),batter_side_R,0.13456076408380088,0.06364579685544769,2.114212889649496,0.03475018100608316,*,0.00966240788013878,0.259459120287463,0.11529125221602932,0.10532014952584112,-97.02682524794619,-38.27863287497178,988,All
woba_value,Cook's distance <= 4/n,woba_value ~ movement_quality_20_80 + location_score_20_80 + pitch_count + batted_ball_count + C(pitch_type) + C(batter_side),Intercept,0.12435294040653602,0.011443719032104963,10.866479687037764,5.535219249606675e-26,***,0.10189456023375976,0.1468113205793123,0.12622040227952847,0.11592963613935159,-6113.472536829347,-6055.245626000724,946,All
woba_value,Cook's distance <= 4/n,woba_value ~ movement_quality_20_80 + location_score_20_80 + pitch_count + batted_ball_count + C(pitch_type) + C(batter_side),movement_quality_20_80,-0.00021551383313991415,0.0001506233220714618,-1.4308131714002807,0.1528182425554557,,-0.0005111131763671644,8.008551008733609e-05,0.12622040227952847,0.11592963613935159,-6113.472536829347,-6055.245626000724,946,All
