dependent,model,formula,term,coefficient,robust_se,t_stat,p_value,p_stars,ci_lower,ci_upper,r_squared,adj_r_squared,aic,bic,sample_size
xwoba_frontier,Model 4,xwoba_frontier ~ movement_quality_20_80 + location_score_20_80 + C(pitch_type) + C(batter_side),pitch_type_Curveball,0.014282733754420974,0.009621420825532264,1.4844724093679629,0.13800585508293206,,-0.0045982710190564016,0.03316373852789835,0.08494003455402743,0.07651923732599697,-5662.851548324548,-5613.894721347069,988
xwoba_frontier,Model 4,xwoba_frontier ~ movement_quality_20_80 + location_score_20_80 + C(pitch_type) + C(batter_side),pitch_type_Cutter,-0.024552461743091752,0.010504607437962393,-2.3373040723408756,0.01962434822240589,*,-0.04516662536571884,-0.003938298120464666,0.08494003455402743,0.07651923732599697,-5662.851548324548,-5613.894721347069,988
xwoba_frontier,Model 4,xwoba_frontier ~ movement_quality_20_80 + location_score_20_80 + C(pitch_type) + C(batter_side),pitch_type_Four-Seam,-0.009180352815072528,0.0069771732238175154,-1.3157696563608545,0.18855970727515123,,-0.02287230573274249,0.004511600102597435,0.08494003455402743,0.07651923732599697,-5662.851548324548,-5613.894721347069,988
xwoba_frontier,Model 4,xwoba_frontier ~ movement_quality_20_80 + location_score_20_80 + C(pitch_type) + C(batter_side),pitch_type_Sinker,0.0006338159739087672,0.008078602162624703,0.07845614391572454,0.9374812634620221,,-0.015219572913392444,0.016487204861209977,0.08494003455402743,0.07651923732599697,-5662.851548324548,-5613.894721347069,988
xwoba_frontier,Model 4,xwoba_frontier ~ movement_quality_20_80 + location_score_20_80 + C(pitch_type) + C(batter_side),pitch_type_Slider,-0.011174497742970945,0.006817713309268779,-1.6390389616088805,0.10152676303269353,,-0.02455352770857718,0.0022045322226352908,0.08494003455402743,0.07651923732599697,-5662.851548324548,-5613.894721347069,988
xwoba_frontier,Model 4,xwoba_frontier ~ movement_quality_20_80 + location_score_20_80 + C(pitch_type) + C(batter_side),pitch_type_Splitter,-0.0557631197693589,0.025270955064526035,-2.2066091141777258,0.02757312117697554,*,-0.10535465431043875,-0.006171585228279049,0.08494003455402743,0.07651923732599697,-5662.851548324548,-5613.894721347069,988
xwoba_frontier,Model 4,xwoba_frontier ~ movement_quality_20_80 + location_score_20_80 + C(pitch_type) + C(batter_side),batter_side_R,0.0016541449816527918,0.0037488208486508526,0.44124407338592747,0.6591338385435219,,-0.005702513210706502,0.009010803174012086,0.08494003455402743,0.07651923732599697,-5662.851548324548,-5613.894721347069,988
xwoba_frontier,Model 5,xwoba_frontier ~ movement_quality_20_80 + location_score_20_80 + pitch_count + batted_ball_count + C(pitch_type) + C(batter_side),Intercept,0.32880396823151936,0.016099351220357633,20.423429722791976,1.793003188910924e-77,***,0.2972106407422748,0.3603972957207639,0.09623707242436441,0.08605121975701602,-5671.124999460446,-5612.376807087471,988
xwoba_frontier,Model 5,xwoba_frontier ~ movement_quality_20_80 + location_score_20_80 + pitch_count + batted_ball_count + C(pitch_type) + C(batter_side),movement_quality_20_80,-0.0003339624005392654,0.00020590323381601466,-1.621938589064018,0.10513946340235263,,-0.000738026403368029,7.01016022894981e-05,0.09623707242436441,0.08605121975701602,-5671.124999460446,-5612.376807087471,988
xwoba_frontier,Model 5,xwoba_frontier ~ movement_quality_20_80 + location_score_20_80 + pitch_count + batted_ball_count + C(pitch_type) + C(batter_side),location_score_20_80,-0.0012408007606131497,0.0001971004376896593,-6.295271462394359,4.630414962542887e-10,***,-0.0016275901778369153,-0.0008540113433893842,0.09623707242436441,0.08605121975701602,-5671.124999460446,-5612.376807087471,988
xwoba_frontier,Model 5,xwoba_frontier ~ movement_quality_20_80 + location_score_20_80 + pitch_count + batted_ball_count + C(pitch_type) + C(batter_side),pitch_count,-0.0002917126908919443,7.817669342670473e-05,-3.731453430752251,0.00020136665174146217,***,-0.0004451264430146394,-0.00013829893876924924,0.09623707242436441,0.08605121975701602,-5671.124999460446,-5612.376807087471,988
xwoba_frontier,Model 5,xwoba_frontier ~ movement_quality_20_80 + location_score_20_80 + pitch_count + batted_ball_count + C(pitch_type) + C(batter_side),batted_ball_count,0.0004986312218991703,0.00012996362268200587,3.8366983899734612,0.00013271174204056467,***,0.00024359092636917366,0.0007536715174291669,0.09623707242436441,0.08605121975701602,-5671.124999460446,-5612.376807087471,988
xwoba_frontier,Model 5,xwoba_frontier ~ movement_quality_20_80 + location_score_20_80 + pitch_count + batted_ball_count + C(pitch_type) + C(batter_side),pitch_type_Curveball,0.015716823654721157,0.009617994061389726,1.634106192455914,0.10255904549084782,,-0.003157504385706847,0.03459115169514916,0.09623707242436441,0.08605121975701602,-5671.124999460446,-5612.376807087471,988
xwoba_frontier,Model 5,xwoba_frontier ~ movement_quality_20_80 + location_score_20_80 + pitch_count + batted_ball_count + C(pitch_type) + C(batter_side),pitch_type_Cutter,-0.026912877977540994,0.010516266862214326,-2.5591665112874633,0.010642145864795118,*,-0.047549974366997046,-0.006275781588084943,0.09623707242436441,0.08605121975701602,-5671.124999460446,-5612.376807087471,988
xwoba_frontier,Model 5,xwoba_frontier ~ movement_quality_20_80 + location_score_20_80 + pitch_count + batted_ball_count + C(pitch_type) + C(batter_side),pitch_type_Four-Seam,-0.0145848072870427,0.007128926516069131,-2.045863041815266,0.04103744476172363,*,-0.02857459525962462,-0.0005950193144607808,0.09623707242436441,0.08605121975701602,-5671.124999460446,-5612.376807087471,988
xwoba_frontier,Model 5,xwoba_frontier ~ movement_quality_20_80 + location_score_20_80 + pitch_count + batted_ball_count + C(pitch_type) + C(batter_side),pitch_type_Sinker,-0.004236791651511279,0.008131453890056636,-0.52103740718399,0.6024589047318453,,-0.020193936892705915,0.011720353589683357,0.09623707242436441,0.08605121975701602,-5671.124999460446,-5612.376807087471,988
